#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
5924,05/15/2023 21:31:10,20.12,,,,,
5925,05/15/2023 21:36:10,19.86,,,,,
5926,05/15/2023 21:41:10,19.77,,,,,
5927,05/15/2023 21:46:10,19.73,,,,,
5928,05/15/2023 21:51:10,19.39,,,,,
5929,05/15/2023 21:56:10,19.22,,,,,
5930,05/15/2023 22:01:10,19.13,,,,,
5931,05/15/2023 22:06:10,19.05,,,,,
5932,05/15/2023 22:11:10,18.96,,,,,
5933,05/15/2023 22:16:10,18.74,,,,,
5934,05/15/2023 22:21:10,18.57,,,,,
5935,05/15/2023 22:26:10,18.49,,,,,
5936,05/15/2023 22:31:10,18.44,,,,,
5937,05/15/2023 22:36:10,18.19,,,,,
5938,05/15/2023 22:41:10,17.97,,,,,
5939,05/15/2023 22:46:10,17.84,,,,,
5940,05/15/2023 22:51:10,17.72,,,,,
5941,05/15/2023 22:56:10,17.50,,,,,
5942,05/15/2023 23:01:10,17.41,,,,,
5943,05/15/2023 23:06:10,17.33,,,,,
5944,05/15/2023 23:11:10,17.16,,,,,
5945,05/15/2023 23:16:10,17.03,,,,,
5946,05/15/2023 23:21:10,16.90,,,,,
5947,05/15/2023 23:26:10,16.86,,,,,
5948,05/15/2023 23:31:10,16.69,,,,,
5949,05/15/2023 23:36:10,16.56,,,,,
5950,05/15/2023 23:41:10,16.39,,,,,
5951,05/15/2023 23:46:10,16.30,,,,,
5952,05/15/2023 23:51:10,16.34,,,,,
5953,05/15/2023 23:56:10,16.30,,,,,
5954,05/16/2023 00:01:10,16.17,,,,,
5955,05/16/2023 00:06:10,16.13,,,,,
5956,05/16/2023 00:11:10,15.87,,,,,
5957,05/16/2023 00:16:10,15.74,,,,,
5958,05/16/2023 00:21:10,15.74,,,,,
5959,05/16/2023 00:26:10,15.70,,,,,
5960,05/16/2023 00:31:10,15.40,,,,,
5961,05/16/2023 00:36:10,15.40,,,,,
5962,05/16/2023 00:41:10,15.14,,,,,
5963,05/16/2023 00:46:10,15.14,,,,,
5964,05/16/2023 00:51:10,15.06,,,,,
5965,05/16/2023 00:56:10,14.93,,,,,
5966,05/16/2023 01:01:10,14.84,,,,,
5967,05/16/2023 01:06:10,14.75,,,,,
5968,05/16/2023 01:11:10,14.63,,,,,
5969,05/16/2023 01:16:10,14.41,,,,,
5970,05/16/2023 01:21:10,14.37,,,,,
5971,05/16/2023 01:26:10,14.45,,,,,
5972,05/16/2023 01:31:10,14.45,,,,,
5973,05/16/2023 01:36:10,14.41,,,,,
5974,05/16/2023 01:41:10,14.45,,,,,
5975,05/16/2023 01:46:10,14.54,,,,,
5976,05/16/2023 01:51:10,14.50,,,,,
5977,05/16/2023 01:56:10,14.41,,,,,
5978,05/16/2023 02:01:10,14.41,,,,,
5979,05/16/2023 02:06:10,14.33,,,,,
5980,05/16/2023 02:11:10,14.11,,,,,
5981,05/16/2023 02:16:10,14.07,,,,,
5982,05/16/2023 02:21:10,13.94,,,,,
5983,05/16/2023 02:26:10,13.85,,,,,
5984,05/16/2023 02:31:10,13.73,,,,,
5985,05/16/2023 02:36:10,13.60,,,,,
5986,05/16/2023 02:41:10,13.47,,,,,
5987,05/16/2023 02:46:10,13.38,,,,,
5988,05/16/2023 02:51:10,13.34,,,,,
5989,05/16/2023 02:56:10,13.25,,,,,
5990,05/16/2023 03:01:10,13.30,,,,,
5991,05/16/2023 03:06:10,13.25,,,,,
5992,05/16/2023 03:11:10,13.30,,,,,
5993,05/16/2023 03:16:10,13.17,,,,,
5994,05/16/2023 03:21:10,13.21,,,,,
5995,05/16/2023 03:26:10,13.17,,,,,
5996,05/16/2023 03:31:10,13.04,,,,,
5997,05/16/2023 03:36:10,12.87,,,,,
5998,05/16/2023 03:41:10,12.74,,,,,
5999,05/16/2023 03:46:10,12.70,,,,,
6000,05/16/2023 03:51:10,12.70,,,,,
6001,05/16/2023 03:56:10,12.74,,,,,
6002,05/16/2023 04:01:10,12.70,,,,,
6003,05/16/2023 04:06:10,12.48,,,,,
6004,05/16/2023 04:11:10,12.48,,,,,
6005,05/16/2023 04:16:10,12.44,,,,,
6006,05/16/2023 04:21:10,12.35,,,,,
6007,05/16/2023 04:26:10,12.31,,,,,
6008,05/16/2023 04:31:10,12.27,,,,,
6009,05/16/2023 04:36:10,12.05,,,,,
6010,05/16/2023 04:41:10,12.05,,,,,
6011,05/16/2023 04:46:10,11.97,,,,,
6012,05/16/2023 04:51:10,11.97,,,,,
6013,05/16/2023 04:56:10,11.84,,,,,
6014,05/16/2023 05:01:10,11.75,,,,,
6015,05/16/2023 05:06:10,11.71,,,,,
6016,05/16/2023 05:11:10,11.67,,,,,
6017,05/16/2023 05:16:10,11.54,,,,,
6018,05/16/2023 05:21:10,11.58,,,,,
6019,05/16/2023 05:26:10,11.58,,,,,
6020,05/16/2023 05:31:10,11.54,,,,,
6021,05/16/2023 05:36:10,11.54,,,,,
6022,05/16/2023 05:41:10,11.54,,,,,
6023,05/16/2023 05:46:10,11.45,,,,,
6024,05/16/2023 05:51:10,11.37,,,,,
6025,05/16/2023 05:56:10,11.28,,,,,
6026,05/16/2023 06:01:10,11.32,,,,,
6027,05/16/2023 06:06:10,11.41,,,,,
6028,05/16/2023 06:11:10,11.49,,,,,
6029,05/16/2023 06:16:10,11.58,,,,,
6030,05/16/2023 06:21:10,11.71,,,,,
6031,05/16/2023 06:26:10,11.84,,,,,
6032,05/16/2023 06:31:10,11.97,,,,,
6033,05/16/2023 06:36:10,12.27,,,,,
6034,05/16/2023 06:41:10,12.78,,,,,
6035,05/16/2023 06:46:10,13.21,,,,,
6036,05/16/2023 06:51:10,13.73,,,,,
6037,05/16/2023 06:56:10,14.15,,,,,
6038,05/16/2023 07:01:10,14.50,,,,,
6039,05/16/2023 07:06:10,14.80,,,,,
6040,05/16/2023 07:11:10,15.27,,,,,
6041,05/16/2023 07:16:10,15.70,,,,,
6042,05/16/2023 07:21:10,16.00,,,,,
6043,05/16/2023 07:26:10,16.47,,,,,
6044,05/16/2023 07:31:10,16.94,,,,,
6045,05/16/2023 07:36:10,17.41,,,,,
6046,05/16/2023 07:41:10,17.89,,,,,
6047,05/16/2023 07:46:10,18.32,,,,,
6048,05/16/2023 07:51:10,18.70,,,,,
6049,05/16/2023 07:56:10,19.09,,,,,
6050,05/16/2023 08:01:10,19.56,,,,,
6051,05/16/2023 08:06:10,20.20,,,,,
6052,05/16/2023 08:11:10,20.55,,,,,
6053,05/16/2023 08:16:10,21.02,,,,,
6054,05/16/2023 08:21:10,21.49,,,,,
6055,05/16/2023 08:26:10,21.70,,,,,
6056,05/16/2023 08:31:10,22.09,,,,,
6057,05/16/2023 08:36:10,22.48,,,,,
6058,05/16/2023 08:41:10,22.73,,,,,
6059,05/16/2023 08:46:10,23.03,,,,,
6060,05/16/2023 08:51:10,23.25,,,,,
6061,05/16/2023 08:56:10,24.06,,,,,
6062,05/16/2023 09:01:10,25.39,,,,,
6063,05/16/2023 09:06:10,25.69,,,,,
6064,05/16/2023 09:11:10,25.18,,,,,
6065,05/16/2023 09:16:10,24.84,,,,,
6066,05/16/2023 09:21:10,25.09,,,,,
6067,05/16/2023 09:26:10,25.18,,,,,
6068,05/16/2023 09:31:10,25.18,,,,,
6069,05/16/2023 09:36:10,25.35,,,,,
6070,05/16/2023 09:41:10,25.31,,,,,
6071,05/16/2023 09:46:10,25.39,,,,,
6072,05/16/2023 09:51:10,25.82,,,,,
6073,05/16/2023 09:56:10,25.91,,,,,
6074,05/16/2023 10:01:10,26.30,,,,,
6075,05/16/2023 10:06:10,26.38,,,,,
6076,05/16/2023 10:11:10,26.60,,,,,
6077,05/16/2023 10:16:10,26.81,,,,,
6078,05/16/2023 10:21:10,27.41,,,,,
6079,05/16/2023 10:26:10,27.50,,,,,
6080,05/16/2023 10:31:10,28.01,,,,,
6081,05/16/2023 10:36:10,28.23,,,,,
6082,05/16/2023 10:41:10,28.48,,,,,
6083,05/16/2023 10:46:10,28.87,,,,,
6084,05/16/2023 10:51:10,29.00,,,,,
6085,05/16/2023 10:56:10,29.17,,,,,
6086,05/16/2023 11:01:10,29.43,,,,,
6087,05/16/2023 11:06:10,29.68,,,,,
6088,05/16/2023 11:11:10,29.90,,,,,
6089,05/16/2023 11:16:10,30.37,,,,,
6090,05/16/2023 11:21:10,30.37,,,,,
6091,05/16/2023 11:26:10,30.63,,,,,
6092,05/16/2023 11:31:10,30.59,,,,,
6093,05/16/2023 11:36:10,30.84,,,,,
6094,05/16/2023 11:41:10,30.89,,,,,
6095,05/16/2023 11:46:10,30.89,,,,,
6096,05/16/2023 11:51:10,31.10,,,,,
6097,05/16/2023 11:56:10,31.49,,,,,
6098,05/16/2023 12:01:10,31.79,,,,,
6099,05/16/2023 12:06:10,31.92,,,,,
6100,05/16/2023 12:11:10,32.09,,,,,
6101,05/16/2023 12:16:10,32.17,,,,,
6102,05/16/2023 12:21:10,32.13,,,,,
6103,05/16/2023 12:26:10,32.22,,,,,
6104,05/16/2023 12:31:10,32.39,,,,,
6105,05/16/2023 12:36:10,32.52,,,,,
6106,05/16/2023 12:41:10,32.94,,,,,
6107,05/16/2023 12:46:10,32.90,,,,,
6108,05/16/2023 12:51:10,33.33,,,,,
6109,05/16/2023 12:56:10,33.37,,,,,
6110,05/16/2023 13:01:10,33.50,,,,,
6111,05/16/2023 13:06:10,33.67,,,,,
6112,05/16/2023 13:11:10,33.72,,,,,
6113,05/16/2023 13:16:10,33.80,,,,,
6114,05/16/2023 13:21:10,34.32,,,,,
6115,05/16/2023 13:26:10,34.62,,,,,
6116,05/16/2023 13:31:10,34.57,,,,,
6117,05/16/2023 13:36:10,34.62,,,,,
6118,05/16/2023 13:41:10,35.52,,,,,
6119,05/16/2023 13:46:10,35.60,,,,,
6120,05/16/2023 13:51:10,35.86,,,,,
6121,05/16/2023 13:56:10,36.29,,,,,
6122,05/16/2023 14:01:10,35.73,,,,,
6123,05/16/2023 14:06:10,35.95,,,,,
6124,05/16/2023 14:11:10,36.12,,,,,
6125,05/16/2023 14:16:10,36.59,,,,,
6126,05/16/2023 14:21:10,36.51,,,,,
6127,05/16/2023 14:26:10,36.59,,,,,
6128,05/16/2023 14:31:10,36.85,,,,,
6129,05/16/2023 14:36:10,36.76,,,,,
6130,05/16/2023 14:41:10,37.23,,,,,
6131,05/16/2023 14:46:10,37.02,,,,,
6132,05/16/2023 14:51:10,37.02,,,,,
6133,05/16/2023 14:56:10,37.62,,,,,
6134,05/16/2023 15:01:10,37.41,,,,,
6135,05/16/2023 15:06:10,37.36,,,,,
6136,05/16/2023 15:11:10,37.75,,,,,
6137,05/16/2023 15:16:10,37.79,,,,,
6138,05/16/2023 15:21:10,37.96,,,,,
6139,05/16/2023 15:26:10,38.39,,,,,
6140,05/16/2023 15:31:10,38.86,,,,,
6141,05/16/2023 15:36:10,38.99,,,,,
6142,05/16/2023 15:41:10,38.52,,,,,
6143,05/16/2023 15:46:10,38.39,,,,,
6144,05/16/2023 15:51:10,38.09,,,,,
6145,05/16/2023 15:56:10,37.84,,,,,
6146,05/16/2023 16:01:10,37.96,,,,,
6147,05/16/2023 16:06:10,38.22,,,,,
6148,05/16/2023 16:11:10,38.61,,,,,
6149,05/16/2023 16:16:10,38.22,,,,,
6150,05/16/2023 16:21:10,38.35,,,,,
6151,05/16/2023 16:26:10,38.48,,,,,
6152,05/16/2023 16:31:10,38.35,,,,,
6153,05/16/2023 16:36:10,38.18,,,,,
6154,05/16/2023 16:41:10,37.79,,,,,
6155,05/16/2023 16:46:10,37.79,,,,,
6156,05/16/2023 16:51:10,38.52,,,,,
6157,05/16/2023 16:56:10,38.52,,,,,
6158,05/16/2023 17:01:10,38.01,,,,,
6159,05/16/2023 17:06:10,37.96,,,,,
6160,05/16/2023 17:11:10,37.96,,,,,
6161,05/16/2023 17:16:10,38.39,,,,,
6162,05/16/2023 17:21:10,38.35,,,,,
6163,05/16/2023 17:26:10,38.48,,,,,
6164,05/16/2023 17:31:10,38.05,,,,,
6165,05/16/2023 17:36:10,38.09,,,,,
6166,05/16/2023 17:41:10,37.84,,,,,
6167,05/16/2023 17:46:10,37.96,,,,,
6168,05/16/2023 17:51:10,37.84,,,,,
6169,05/16/2023 17:56:10,37.96,,,,,
6170,05/16/2023 18:01:10,37.88,,,,,
6171,05/16/2023 18:06:10,38.01,,,,,
6172,05/16/2023 18:11:10,37.06,,,,,
6173,05/16/2023 18:16:10,37.06,,,,,
6174,05/16/2023 18:21:10,37.11,,,,,
6175,05/16/2023 18:26:10,37.11,,,,,
6176,05/16/2023 18:31:10,37.06,,,,,
6177,05/16/2023 18:36:10,36.42,,,,,
6178,05/16/2023 18:41:10,35.73,,,,,
6179,05/16/2023 18:46:10,35.09,,,,,
6180,05/16/2023 18:51:10,34.36,,,,,
6181,05/16/2023 18:56:10,33.85,,,,,
6182,05/16/2023 19:01:10,33.37,,,,,
6183,05/16/2023 19:06:10,32.90,,,,,
6184,05/16/2023 19:11:10,32.39,,,,,
6185,05/16/2023 19:16:10,31.70,,,,,
6186,05/16/2023 19:21:10,31.01,,,,,
6187,05/16/2023 19:26:10,30.54,,,,,
6188,05/16/2023 19:31:10,30.16,,,,,
6189,05/16/2023 19:36:10,29.68,,,,,
6190,05/16/2023 19:41:10,29.04,,,,,
6191,05/16/2023 19:46:10,28.48,,,,,
6192,05/16/2023 19:51:10,27.88,,,,,
6193,05/16/2023 19:56:10,27.50,,,,,
6194,05/16/2023 20:01:10,27.15,,,,,
6195,05/16/2023 20:06:10,26.64,,,,,
6196,05/16/2023 20:11:10,26.25,,,,,
6197,05/16/2023 20:16:10,25.99,,,,,
6198,05/16/2023 20:21:10,25.35,,,,,
6199,05/16/2023 20:26:10,24.92,,,,,
6200,05/16/2023 20:31:10,24.66,,,,,
6201,05/16/2023 20:36:10,24.36,,,,,
6202,05/16/2023 20:41:10,24.11,,,,,
6203,05/16/2023 20:46:10,23.85,,,,,
6204,05/16/2023 20:51:10,23.72,,,,,
6205,05/16/2023 20:56:10,23.51,,,,,
6206,05/16/2023 21:01:10,23.29,,,,,
6207,05/16/2023 21:06:10,22.99,,,,,
6208,05/16/2023 21:11:10,22.82,,,,,
6209,05/16/2023 21:16:10,22.61,,,,,
6210,05/16/2023 21:21:10,22.43,,,,,
6211,05/16/2023 21:26:10,22.22,,,,,
6212,05/16/2023 21:31:10,22.05,,,,,
6213,05/16/2023 21:36:10,21.88,,,,,
6214,05/16/2023 21:41:10,21.75,,,,,
6215,05/16/2023 21:46:10,21.53,,,,,
6216,05/16/2023 21:51:10,21.32,,,,,
6217,05/16/2023 21:56:10,21.19,,,,,
6218,05/16/2023 22:01:10,20.93,,,,,
6219,05/16/2023 22:06:10,20.68,,,,,
6220,05/16/2023 22:11:10,20.46,,,,,
6221,05/16/2023 22:16:10,20.29,,,,,
6222,05/16/2023 22:21:10,20.16,,,,,
6223,05/16/2023 22:26:10,19.99,,,,,
6224,05/16/2023 22:31:10,19.86,,,,,
6225,05/16/2023 22:36:10,19.77,,,,,
6226,05/16/2023 22:41:10,19.65,,,,,
6227,05/16/2023 22:46:10,19.52,,,,,
6228,05/16/2023 22:51:10,19.30,,,,,
6229,05/16/2023 22:56:10,19.26,,,,,
6230,05/16/2023 23:01:10,19.22,,,,,
6231,05/16/2023 23:06:10,19.13,,,,,
6232,05/16/2023 23:11:10,18.87,,,,,
6233,05/16/2023 23:16:10,18.87,,,,,
6234,05/16/2023 23:21:10,18.83,,,,,
6235,05/16/2023 23:26:10,18.70,,,,,
6236,05/16/2023 23:31:10,18.70,,,,,
6237,05/16/2023 23:36:10,18.49,,,,,
6238,05/16/2023 23:41:10,18.32,,,,,
6239,05/16/2023 23:46:10,18.19,,,,,
6240,05/16/2023 23:51:10,18.06,,,,,
6241,05/16/2023 23:56:10,18.06,,,,,
6242,05/17/2023 00:01:10,18.02,,,,,
6243,05/17/2023 00:06:10,17.84,,,,,
6244,05/17/2023 00:11:10,17.76,,,,,
6245,05/17/2023 00:16:10,17.72,,,,,
6246,05/17/2023 00:21:10,17.67,,,,,
6247,05/17/2023 00:26:10,17.50,,,,,
6248,05/17/2023 00:31:10,17.46,,,,,
6249,05/17/2023 00:36:10,17.29,,,,,
6250,05/17/2023 00:41:10,17.24,,,,,
6251,05/17/2023 00:46:10,17.11,,,,,
6252,05/17/2023 00:51:10,16.99,,,,,
6253,05/17/2023 00:56:10,16.90,,,,,
6254,05/17/2023 01:01:10,16.94,,,,,
6255,05/17/2023 01:06:10,16.86,,,,,
6256,05/17/2023 01:11:10,16.77,,,,,
6257,05/17/2023 01:16:10,16.69,,,,,
6258,05/17/2023 01:21:10,16.60,,,,,
6259,05/17/2023 01:26:10,16.56,,,,,
6260,05/17/2023 01:31:10,16.56,,,,,
6261,05/17/2023 01:36:10,16.51,,,,,
6262,05/17/2023 01:41:10,16.39,,,,,
6263,05/17/2023 01:46:10,16.26,,,,,
6264,05/17/2023 01:51:10,16.21,,,,,
6265,05/17/2023 01:56:10,16.08,,,,,
6266,05/17/2023 02:01:10,16.00,,,,,
6267,05/17/2023 02:06:10,15.91,,,,,
6268,05/17/2023 02:11:10,15.87,,,,,
6269,05/17/2023 02:16:10,15.78,,,,,
6270,05/17/2023 02:21:10,15.70,,,,,
6271,05/17/2023 02:26:10,15.61,,,,,
6272,05/17/2023 02:31:10,15.57,,,,,
6273,05/17/2023 02:36:10,15.53,,,,,
6274,05/17/2023 02:41:10,15.44,,,,,
6275,05/17/2023 02:46:10,15.36,,,,,
6276,05/17/2023 02:51:10,15.27,,,,,
6277,05/17/2023 02:56:10,15.23,,,,,
6278,05/17/2023 03:01:10,15.14,,,,,
6279,05/17/2023 03:06:10,15.10,,,,,
6280,05/17/2023 03:11:10,15.01,,,,,
6281,05/17/2023 03:16:10,14.93,,,,,
6282,05/17/2023 03:21:10,14.80,,,,,
6283,05/17/2023 03:26:10,14.80,,,,,
6284,05/17/2023 03:31:10,14.71,,,,,
6285,05/17/2023 03:36:10,14.63,,,,,
6286,05/17/2023 03:41:10,14.67,,,,,
6287,05/17/2023 03:46:10,14.54,,,,,
6288,05/17/2023 03:51:10,14.41,,,,,
6289,05/17/2023 03:56:10,14.33,,,,,
6290,05/17/2023 04:01:10,14.11,,,,,
6291,05/17/2023 04:06:10,14.03,,,,,
6292,05/17/2023 04:11:10,14.03,,,,,
6293,05/17/2023 04:16:10,13.98,,,,,
6294,05/17/2023 04:21:10,14.03,,,,,
6295,05/17/2023 04:26:10,13.90,,,,,
6296,05/17/2023 04:31:10,13.81,,,,,
6297,05/17/2023 04:36:10,13.73,,,,,
6298,05/17/2023 04:41:10,13.51,,,,,
6299,05/17/2023 04:46:10,13.47,,,,,
6300,05/17/2023 04:51:10,13.34,,,,,
6301,05/17/2023 04:56:10,13.34,,,,,
6302,05/17/2023 05:01:10,13.34,,,,,
6303,05/17/2023 05:06:10,13.25,,,,,
6304,05/17/2023 05:11:10,13.21,,,,,
6305,05/17/2023 05:16:10,13.17,,,,,
6306,05/17/2023 05:21:10,13.21,,,,,
6307,05/17/2023 05:26:10,13.17,,,,,
6308,05/17/2023 05:31:10,13.17,,,,,
6309,05/17/2023 05:36:10,13.21,,,,,
6310,05/17/2023 05:41:10,13.25,,,,,
6311,05/17/2023 05:46:10,13.17,,,,,
6312,05/17/2023 05:51:10,13.17,,,,,
6313,05/17/2023 05:56:10,13.08,,,,,
6314,05/17/2023 06:01:10,13.08,,,,,
6315,05/17/2023 06:06:10,13.08,,,,,
6316,05/17/2023 06:11:10,13.17,,,,,
6317,05/17/2023 06:16:10,13.17,,,,,
6318,05/17/2023 06:21:10,13.21,,,,,
6319,05/17/2023 06:26:10,13.30,,,,,
6320,05/17/2023 06:31:10,13.43,,,,,
6321,05/17/2023 06:36:10,13.68,,,,,
6322,05/17/2023 06:41:10,14.37,,,,,
6323,05/17/2023 06:46:10,14.63,,,,,
6324,05/17/2023 06:51:10,15.18,,,,,
6325,05/17/2023 06:56:10,15.48,,,,,
6326,05/17/2023 07:01:10,15.78,,,,,
6327,05/17/2023 07:06:10,16.08,,,,,
6328,05/17/2023 07:11:10,16.34,,,,,
6329,05/17/2023 07:16:10,16.77,,,,,
6330,05/17/2023 07:21:10,17.11,,,,,
6331,05/17/2023 07:26:10,17.84,,,,,
6332,05/17/2023 07:31:10,18.02,,,,,
6333,05/17/2023 07:36:10,18.32,,,,,
6334,05/17/2023 07:41:10,18.66,,,,,
6335,05/17/2023 07:46:10,19.13,,,,,
6336,05/17/2023 07:51:10,20.03,,,,,
6337,05/17/2023 07:56:10,20.89,,,,,
6338,05/17/2023 08:01:10,20.37,,,,,
6339,05/17/2023 08:06:10,20.76,,,,,
6340,05/17/2023 08:11:10,21.32,,,,,
6341,05/17/2023 08:16:10,21.88,,,,,
6342,05/17/2023 08:21:10,22.13,,,,,
6343,05/17/2023 08:26:10,22.48,,,,,
6344,05/17/2023 08:31:10,22.95,,,,,
6345,05/17/2023 08:36:10,23.46,,,,,
6346,05/17/2023 08:41:10,23.81,,,,,
6347,05/17/2023 08:46:10,24.15,,,,,
6348,05/17/2023 08:51:10,24.58,,,,,
6349,05/17/2023 08:56:10,24.54,,,,,
6350,05/17/2023 09:01:10,24.75,,,,,
6351,05/17/2023 09:06:10,24.84,,,,,
6352,05/17/2023 09:11:10,25.01,,,,,
6353,05/17/2023 09:16:10,25.35,,,,,
6354,05/17/2023 09:21:10,25.35,,,,,
6355,05/17/2023 09:26:10,25.82,,,,,
6356,05/17/2023 09:31:10,26.72,,,,,
6357,05/17/2023 09:36:10,26.25,,,,,
6358,05/17/2023 09:41:10,26.64,,,,,
6359,05/17/2023 09:46:10,26.72,,,,,
6360,05/17/2023 09:51:10,27.11,,,,,
6361,05/17/2023 09:56:10,27.24,,,,,
6362,05/17/2023 10:01:10,27.84,,,,,
6363,05/17/2023 10:06:10,28.10,,,,,
6364,05/17/2023 10:11:10,28.44,,,,,
6365,05/17/2023 10:16:10,28.74,,,,,
6366,05/17/2023 10:21:10,28.87,,,,,
6367,05/17/2023 10:26:10,28.95,,,,,
6368,05/17/2023 10:31:10,28.83,,,,,
6369,05/17/2023 10:36:10,28.87,,,,,
6370,05/17/2023 10:41:10,29.04,,,,,
6371,05/17/2023 10:46:10,29.34,,,,,
6372,05/17/2023 10:51:10,29.56,,,,,
6373,05/17/2023 10:56:10,30.24,,,,,
6374,05/17/2023 11:01:10,29.86,,,,,
6375,05/17/2023 11:06:10,30.63,,,,,
6376,05/17/2023 11:11:10,30.97,,,,,
6377,05/17/2023 11:16:10,31.01,,,,,
6378,05/17/2023 11:21:10,30.97,,,,,
6379,05/17/2023 11:26:10,31.14,,,,,
6380,05/17/2023 11:31:10,31.44,,,,,
6381,05/17/2023 11:36:10,31.74,,,,,
6382,05/17/2023 11:41:10,31.40,,,,,
6383,05/17/2023 11:46:10,31.61,,,,,
6384,05/17/2023 11:51:10,31.40,,,,,
6385,05/17/2023 11:56:10,31.70,,,,,
6386,05/17/2023 12:01:10,31.92,,,,,
6387,05/17/2023 12:06:10,32.34,,,,,
6388,05/17/2023 12:11:10,32.30,,,,,
6389,05/17/2023 12:16:10,32.52,,,,,
6390,05/17/2023 12:21:10,32.69,,,,,
6391,05/17/2023 12:26:10,32.77,,,,,
6392,05/17/2023 12:31:10,32.39,,,,,
6393,05/17/2023 12:36:10,32.26,,,,,
6394,05/17/2023 12:41:10,32.43,,,,,
6395,05/17/2023 12:46:10,33.03,,,,,
6396,05/17/2023 12:51:10,33.55,,,,,
6397,05/17/2023 12:56:10,33.80,,,,,
6398,05/17/2023 13:01:10,34.06,,,,,
6399,05/17/2023 13:06:10,34.40,,,,,
6400,05/17/2023 13:11:10,34.27,,,,,
6401,05/17/2023 13:16:10,34.75,,,,,
6402,05/17/2023 13:21:10,35.09,,,,,
6403,05/17/2023 13:26:10,35.22,,,,,
6404,05/17/2023 13:31:10,35.00,,,,,
6405,05/17/2023 13:36:10,35.73,,,,,
6406,05/17/2023 13:41:10,36.03,,,,,
6407,05/17/2023 13:46:10,36.33,,,,,
6408,05/17/2023 13:51:10,36.59,,,,,
6409,05/17/2023 13:56:10,36.46,,,,,
6410,05/17/2023 14:01:10,36.98,,,,,
6411,05/17/2023 14:06:10,37.19,,,,,
6412,05/17/2023 14:11:10,37.15,,,,,
6413,05/17/2023 14:16:10,37.49,,,,,
6414,05/17/2023 14:21:10,37.36,,,,,
6415,05/17/2023 14:26:10,37.45,,,,,
6416,05/17/2023 14:31:10,37.71,,,,,
6417,05/17/2023 14:36:10,37.71,,,,,
6418,05/17/2023 14:41:10,37.28,,,,,
6419,05/17/2023 14:46:10,37.54,,,,,
6420,05/17/2023 14:51:10,37.45,,,,,
6421,05/17/2023 14:56:10,37.49,,,,,
6422,05/17/2023 15:01:10,37.62,,,,,
6423,05/17/2023 15:06:10,37.71,,,,,
6424,05/17/2023 15:11:10,37.79,,,,,
6425,05/17/2023 15:16:10,37.79,,,,,
6426,05/17/2023 15:21:10,37.41,,,,,
6427,05/17/2023 15:26:10,37.15,,,,,
6428,05/17/2023 15:31:10,37.71,,,,,
6429,05/17/2023 15:36:10,38.26,,,,,
6430,05/17/2023 15:41:10,38.18,,,,,
6431,05/17/2023 15:46:10,38.35,,,,,
6432,05/17/2023 15:51:10,38.35,,,,,
6433,05/17/2023 15:56:10,38.14,,,,,
6434,05/17/2023 16:01:10,37.96,,,,,
6435,05/17/2023 16:06:10,37.96,,,,,
6436,05/17/2023 16:11:10,38.18,,,,,
6437,05/17/2023 16:16:10,37.79,,,,,
6438,05/17/2023 16:21:10,37.79,,,,,
6439,05/17/2023 16:26:10,37.79,,,,,
6440,05/17/2023 16:31:10,37.71,,,,,
6441,05/17/2023 16:36:10,37.36,,,,,
6442,05/17/2023 16:41:10,37.06,,,,,
6443,05/17/2023 16:46:10,37.15,,,,,
6444,05/17/2023 16:51:10,37.06,,,,,
6445,05/17/2023 16:56:10,36.72,,,,,
6446,05/17/2023 17:01:10,36.55,,,,,
6447,05/17/2023 17:06:10,36.85,,,,,
6448,05/17/2023 17:11:10,36.89,,,,,
6449,05/17/2023 17:16:10,36.63,,,,,
6450,05/17/2023 17:21:10,36.33,,,,,
6451,05/17/2023 17:26:10,36.12,,,,,
6452,05/17/2023 17:31:10,35.86,,,,,
6453,05/17/2023 17:36:10,35.82,,,,,
6454,05/17/2023 17:41:10,35.60,,,,,
6455,05/17/2023 17:46:10,35.35,,,,,
6456,05/17/2023 17:51:10,35.13,,,,,
6457,05/17/2023 17:56:10,34.79,,,,,
6458,05/17/2023 18:01:10,34.53,,,,,
6459,05/17/2023 18:06:10,34.15,,,,,
6460,05/17/2023 18:11:10,33.85,,,,,
6461,05/17/2023 18:16:10,33.59,,,,,
6462,05/17/2023 18:21:10,33.25,,,,,
6463,05/17/2023 18:26:10,33.16,,,,,
6464,05/17/2023 18:31:10,33.07,,,,,
6465,05/17/2023 18:36:10,32.94,,,,,
6466,05/17/2023 18:41:10,32.64,,,,,
6467,05/17/2023 18:46:10,32.43,,,,,
6468,05/17/2023 18:51:10,32.13,,,,,
6469,05/17/2023 18:56:10,31.49,,,,,
6470,05/17/2023 19:01:10,30.89,,,,,
6471,05/17/2023 19:06:10,30.37,,,,,
6472,05/17/2023 19:11:10,29.86,,,,,
6473,05/17/2023 19:16:10,29.21,,,,,
6474,05/17/2023 19:21:10,28.61,,,,,
6475,05/17/2023 19:26:10,28.10,,,,,
6476,05/17/2023 19:31:10,27.71,,,,,
6477,05/17/2023 19:36:10,27.28,,,,,
6478,05/17/2023 19:41:10,26.64,,,,,
6479,05/17/2023 19:46:10,26.04,,,,,
6480,05/17/2023 19:51:10,25.52,,,,,
