#,Date-Time (PDT),Ch: 1 - Temperature   (°C),Button Down,Button Up,Host Connected,Stopped,End of File
230,06/03/2022 04:28:00,15.40,,,,,
231,06/03/2022 04:33:00,15.44,,,,,
232,06/03/2022 04:38:00,15.48,,,,,
233,06/03/2022 04:43:00,15.44,,,,,
234,06/03/2022 04:48:00,15.40,,,,,
235,06/03/2022 04:53:00,15.31,,,,,
236,06/03/2022 04:58:00,15.27,,,,,
237,06/03/2022 05:03:00,15.23,,,,,
238,06/03/2022 05:08:00,15.14,,,,,
239,06/03/2022 05:13:00,15.10,,,,,
240,06/03/2022 05:18:00,15.10,,,,,
241,06/03/2022 05:23:00,15.06,,,,,
242,06/03/2022 05:28:00,15.10,,,,,
243,06/03/2022 05:33:00,15.10,,,,,
244,06/03/2022 05:38:00,15.10,,,,,
245,06/03/2022 05:43:00,15.10,,,,,
246,06/03/2022 05:48:00,15.06,,,,,
247,06/03/2022 05:53:00,15.01,,,,,
248,06/03/2022 05:58:00,15.06,,,,,
249,06/03/2022 06:03:00,15.06,,,,,
250,06/03/2022 06:08:00,15.10,,,,,
251,06/03/2022 06:13:00,15.14,,,,,
252,06/03/2022 06:18:00,15.10,,,,,
253,06/03/2022 06:23:00,15.23,,,,,
254,06/03/2022 06:28:00,15.31,,,,,
255,06/03/2022 06:33:00,15.57,,,,,
256,06/03/2022 06:38:00,16.04,,,,,
257,06/03/2022 06:43:00,16.81,,,,,
258,06/03/2022 06:48:00,17.63,,,,,
259,06/03/2022 06:53:00,18.27,,,,,
260,06/03/2022 06:58:00,18.83,,,,,
261,06/03/2022 07:03:00,19.43,,,,,
262,06/03/2022 07:08:00,20.07,,,,,
263,06/03/2022 07:13:00,20.68,,,,,
264,06/03/2022 07:18:00,21.28,,,,,
265,06/03/2022 07:23:00,21.75,,,,,
266,06/03/2022 07:28:00,22.31,,,,,
267,06/03/2022 07:33:00,22.99,,,,,
268,06/03/2022 07:38:00,23.51,,,,,
269,06/03/2022 07:43:00,23.98,,,,,
270,06/03/2022 07:48:00,24.45,,,,,
271,06/03/2022 07:53:00,24.79,,,,,
272,06/03/2022 07:58:00,25.14,,,,,
273,06/03/2022 08:03:00,25.48,,,,,
274,06/03/2022 08:08:00,25.91,,,,,
275,06/03/2022 08:13:00,26.38,,,,,
276,06/03/2022 08:18:00,26.72,,,,,
277,06/03/2022 08:23:00,26.81,,,,,
278,06/03/2022 08:28:00,27.11,,,,,
279,06/03/2022 08:33:00,27.32,,,,,
280,06/03/2022 08:38:00,27.63,,,,,
281,06/03/2022 08:43:00,27.84,,,,,
282,06/03/2022 08:48:00,28.14,,,,,
283,06/03/2022 08:53:00,28.31,,,,,
284,06/03/2022 08:58:00,28.53,,,,,
285,06/03/2022 09:03:00,28.65,,,,,
286,06/03/2022 09:08:00,28.91,,,,,
287,06/03/2022 09:13:00,29.30,,,,,
288,06/03/2022 09:18:00,29.64,,,,,
289,06/03/2022 09:23:00,29.94,,,,,
290,06/03/2022 09:28:00,30.20,,,,,
291,06/03/2022 09:33:00,30.46,,,,,
292,06/03/2022 09:38:00,30.71,,,,,
293,06/03/2022 09:43:00,30.93,,,,,
294,06/03/2022 09:48:00,30.97,,,,,
295,06/03/2022 09:53:00,31.23,,,,,
296,06/03/2022 09:58:00,31.31,,,,,
297,06/03/2022 10:03:00,31.36,,,,,
298,06/03/2022 10:08:00,31.40,,,,,
299,06/03/2022 10:13:00,31.44,,,,,
300,06/03/2022 10:18:00,31.66,,,,,
301,06/03/2022 10:23:00,31.83,,,,,
302,06/03/2022 10:28:00,32.09,,,,,
303,06/03/2022 10:33:00,32.39,,,,,
304,06/03/2022 10:38:00,32.52,,,,,
305,06/03/2022 10:43:00,32.56,,,,,
306,06/03/2022 10:48:00,32.64,,,,,
307,06/03/2022 10:53:00,32.64,,,,,
308,06/03/2022 10:58:00,32.60,,,,,
309,06/03/2022 11:03:00,32.43,,,,,
310,06/03/2022 11:08:00,32.34,,,,,
311,06/03/2022 11:13:00,32.22,,,,,
312,06/03/2022 11:18:00,32.09,,,,,
313,06/03/2022 11:23:00,31.92,,,,,
314,06/03/2022 11:28:00,31.57,,,,,
315,06/03/2022 11:33:00,31.31,,,,,
316,06/03/2022 11:38:00,31.23,,,,,
317,06/03/2022 11:43:00,31.44,,,,,
318,06/03/2022 11:48:00,31.40,,,,,
319,06/03/2022 11:53:00,31.44,,,,,
320,06/03/2022 11:58:00,31.70,,,,,
321,06/03/2022 12:03:00,31.66,,,,,
322,06/03/2022 12:08:00,31.74,,,,,
323,06/03/2022 12:13:00,32.00,,,,,
324,06/03/2022 12:18:00,32.22,,,,,
325,06/03/2022 12:23:00,32.34,,,,,
326,06/03/2022 12:28:00,32.17,,,,,
327,06/03/2022 12:33:00,31.96,,,,,
328,06/03/2022 12:38:00,31.53,,,,,
329,06/03/2022 12:43:00,31.36,,,,,
330,06/03/2022 12:48:00,31.57,,,,,
331,06/03/2022 12:53:00,31.70,,,,,
332,06/03/2022 12:58:00,31.61,,,,,
333,06/03/2022 13:03:00,31.44,,,,,
334,06/03/2022 13:08:00,31.40,,,,,
335,06/03/2022 13:13:00,31.31,,,,,
336,06/03/2022 13:18:00,31.27,,,,,
337,06/03/2022 13:23:00,31.06,,,,,
338,06/03/2022 13:28:00,30.67,,,,,
339,06/03/2022 13:33:00,30.28,,,,,
340,06/03/2022 13:38:00,29.86,,,,,
341,06/03/2022 13:43:00,29.51,,,,,
342,06/03/2022 13:48:00,29.34,,,,,
343,06/03/2022 13:53:00,29.21,,,,,
344,06/03/2022 13:58:00,29.08,,,,,
345,06/03/2022 14:03:00,28.95,,,,,
346,06/03/2022 14:08:00,28.87,,,,,
347,06/03/2022 14:13:00,28.83,,,,,
348,06/03/2022 14:18:00,28.65,,,,,
349,06/03/2022 14:23:00,28.70,,,,,
350,06/03/2022 14:28:00,28.70,,,,,
351,06/03/2022 14:33:00,28.74,,,,,
352,06/03/2022 14:38:00,28.78,,,,,
353,06/03/2022 14:43:00,28.78,,,,,
354,06/03/2022 14:48:00,28.70,,,,,
355,06/03/2022 14:53:00,28.57,,,,,
356,06/03/2022 14:58:00,28.61,,,,,
357,06/03/2022 15:03:00,28.78,,,,,
358,06/03/2022 15:08:00,28.95,,,,,
359,06/03/2022 15:13:00,29.04,,,,,
360,06/03/2022 15:18:00,29.21,,,,,
361,06/03/2022 15:23:00,29.30,,,,,
362,06/03/2022 15:28:00,29.43,,,,,
363,06/03/2022 15:33:00,29.51,,,,,
364,06/03/2022 15:38:00,29.38,,,,,
365,06/03/2022 15:43:00,29.38,,,,,
366,06/03/2022 15:48:00,29.38,,,,,
367,06/03/2022 15:53:00,29.30,,,,,
368,06/03/2022 15:58:00,29.30,,,,,
369,06/03/2022 16:03:00,29.26,,,,,
370,06/03/2022 16:08:00,29.30,,,,,
371,06/03/2022 16:13:00,29.30,,,,,
372,06/03/2022 16:18:00,29.26,,,,,
373,06/03/2022 16:23:00,29.17,,,,,
374,06/03/2022 16:28:00,29.00,,,,,
375,06/03/2022 16:33:00,28.95,,,,,
376,06/03/2022 16:38:00,28.91,,,,,
377,06/03/2022 16:43:00,28.87,,,,,
378,06/03/2022 16:48:00,29.00,,,,,
379,06/03/2022 16:53:00,29.00,,,,,
380,06/03/2022 16:58:00,28.87,,,,,
381,06/03/2022 17:03:00,28.61,,,,,
382,06/03/2022 17:08:00,28.35,,,,,
383,06/03/2022 17:13:00,28.10,,,,,
384,06/03/2022 17:18:00,27.93,,,,,
385,06/03/2022 17:23:00,27.75,,,,,
386,06/03/2022 17:28:00,27.67,,,,,
387,06/03/2022 17:33:00,27.50,,,,,
388,06/03/2022 17:38:00,27.37,,,,,
389,06/03/2022 17:43:00,27.15,,,,,
390,06/03/2022 17:48:00,27.07,,,,,
391,06/03/2022 17:53:00,26.72,,,,,
392,06/03/2022 17:58:00,26.34,,,,,
393,06/03/2022 18:03:00,26.04,,,,,
394,06/03/2022 18:08:00,25.74,,,,,
395,06/03/2022 18:13:00,25.52,,,,,
396,06/03/2022 18:18:00,25.27,,,,,
397,06/03/2022 18:23:00,25.18,,,,,
398,06/03/2022 18:28:00,25.01,,,,,
399,06/03/2022 18:33:00,24.88,,,,,
400,06/03/2022 18:38:00,24.71,,,,,
401,06/03/2022 18:43:00,24.58,,,,,
402,06/03/2022 18:48:00,24.36,,,,,
403,06/03/2022 18:53:00,24.28,,,,,
404,06/03/2022 18:58:00,24.41,,,,,
405,06/03/2022 19:03:00,24.49,,,,,
406,06/03/2022 19:08:00,24.54,,,,,
407,06/03/2022 19:13:00,24.49,,,,,
408,06/03/2022 19:18:00,24.41,,,,,
409,06/03/2022 19:23:00,24.19,,,,,
410,06/03/2022 19:28:00,24.06,,,,,
411,06/03/2022 19:33:00,23.85,,,,,
412,06/03/2022 19:38:00,23.68,,,,,
413,06/03/2022 19:43:00,23.46,,,,,
414,06/03/2022 19:48:00,23.29,,,,,
415,06/03/2022 19:53:00,23.16,,,,,
416,06/03/2022 19:58:00,22.99,,,,,
417,06/03/2022 20:03:00,22.82,,,,,
418,06/03/2022 20:08:00,22.56,,,,,
419,06/03/2022 20:13:00,22.31,,,,,
420,06/03/2022 20:18:00,22.09,,,,,
421,06/03/2022 20:23:00,21.92,,,,,
422,06/03/2022 20:28:00,21.70,,,,,
423,06/03/2022 20:33:00,21.58,,,,,
424,06/03/2022 20:38:00,21.45,,,,,
425,06/03/2022 20:43:00,21.32,,,,,
426,06/03/2022 20:48:00,21.23,,,,,
427,06/03/2022 20:53:00,21.15,,,,,
428,06/03/2022 20:58:00,21.02,,,,,
429,06/03/2022 21:03:00,20.89,,,,,
430,06/03/2022 21:08:00,20.76,,,,,
431,06/03/2022 21:13:00,20.63,,,,,
432,06/03/2022 21:18:00,20.50,,,,,
433,06/03/2022 21:23:00,20.37,,,,,
434,06/03/2022 21:28:00,20.29,,,,,
435,06/03/2022 21:33:00,20.12,,,,,
436,06/03/2022 21:38:00,20.12,,,,,
437,06/03/2022 21:43:00,20.03,,,,,
438,06/03/2022 21:48:00,19.99,,,,,
439,06/03/2022 21:53:00,19.99,,,,,
440,06/03/2022 21:58:00,19.90,,,,,
441,06/03/2022 22:03:00,19.99,,,,,
442,06/03/2022 22:08:00,19.95,,,,,
443,06/03/2022 22:13:00,19.99,,,,,
444,06/03/2022 22:18:00,20.03,,,,,
445,06/03/2022 22:23:00,20.03,,,,,
446,06/03/2022 22:28:00,20.03,,,,,
447,06/03/2022 22:33:00,20.03,,,,,
448,06/03/2022 22:38:00,20.03,,,,,
449,06/03/2022 22:43:00,20.03,,,,,
450,06/03/2022 22:48:00,20.07,,,,,
451,06/03/2022 22:53:00,20.03,,,,,
452,06/03/2022 22:58:00,20.07,,,,,
453,06/03/2022 23:03:00,20.03,,,,,
454,06/03/2022 23:08:00,20.07,,,,,
455,06/03/2022 23:13:00,20.07,,,,,
456,06/03/2022 23:18:00,20.03,,,,,
457,06/03/2022 23:23:00,19.99,,,,,
458,06/03/2022 23:28:00,19.99,,,,,
459,06/03/2022 23:33:00,20.03,,,,,
460,06/03/2022 23:38:00,20.03,,,,,
461,06/03/2022 23:43:00,19.86,,,,,
462,06/03/2022 23:48:00,19.73,,,,,
463,06/03/2022 23:53:00,19.60,,,,,
464,06/03/2022 23:58:00,19.47,,,,,
465,06/04/2022 00:03:00,19.22,,,,,
466,06/04/2022 00:08:00,19.13,,,,,
467,06/04/2022 00:13:00,19.00,,,,,
468,06/04/2022 00:18:00,18.92,,,,,
469,06/04/2022 00:23:00,18.83,,,,,
470,06/04/2022 00:28:00,18.83,,,,,
471,06/04/2022 00:33:00,18.79,,,,,
472,06/04/2022 00:38:00,18.83,,,,,
473,06/04/2022 00:43:00,18.87,,,,,
474,06/04/2022 00:48:00,18.87,,,,,
475,06/04/2022 00:53:00,18.79,,,,,
476,06/04/2022 00:58:00,18.70,,,,,
477,06/04/2022 01:03:00,18.74,,,,,
478,06/04/2022 01:08:00,18.70,,,,,
479,06/04/2022 01:13:00,18.70,,,,,
480,06/04/2022 01:18:00,18.70,,,,,
481,06/04/2022 01:23:00,18.62,,,,,
482,06/04/2022 01:28:00,18.49,,,,,
483,06/04/2022 01:33:00,18.40,,,,,
484,06/04/2022 01:38:00,18.27,,,,,
485,06/04/2022 01:43:00,18.23,,,,,
486,06/04/2022 01:48:00,18.10,,,,,
487,06/04/2022 01:53:00,18.02,,,,,
488,06/04/2022 01:58:00,17.93,,,,,
489,06/04/2022 02:03:00,17.89,,,,,
490,06/04/2022 02:08:00,17.76,,,,,
491,06/04/2022 02:13:00,17.72,,,,,
492,06/04/2022 02:18:00,17.63,,,,,
493,06/04/2022 02:23:00,17.54,,,,,
494,06/04/2022 02:28:00,17.46,,,,,
495,06/04/2022 02:33:00,17.37,,,,,
496,06/04/2022 02:38:00,17.37,,,,,
497,06/04/2022 02:43:00,17.33,,,,,
498,06/04/2022 02:48:00,17.33,,,,,
499,06/04/2022 02:53:00,17.29,,,,,
500,06/04/2022 02:58:00,17.20,,,,,
501,06/04/2022 03:03:00,17.29,,,,,
502,06/04/2022 03:08:00,17.24,,,,,
503,06/04/2022 03:13:00,17.20,,,,,
504,06/04/2022 03:18:00,17.11,,,,,
505,06/04/2022 03:23:00,17.03,,,,,
506,06/04/2022 03:28:00,17.03,,,,,
507,06/04/2022 03:33:00,17.03,,,,,
508,06/04/2022 03:38:00,16.94,,,,,
509,06/04/2022 03:43:00,16.90,,,,,
510,06/04/2022 03:48:00,16.81,,,,,
511,06/04/2022 03:53:00,16.73,,,,,
512,06/04/2022 03:58:00,16.81,,,,,
513,06/04/2022 04:03:00,16.77,,,,,
514,06/04/2022 04:08:00,16.81,,,,,
515,06/04/2022 04:13:00,16.73,,,,,
516,06/04/2022 04:18:00,16.73,,,,,
517,06/04/2022 04:23:00,16.73,,,,,
518,06/04/2022 04:28:00,16.73,,,,,
519,06/04/2022 04:33:00,16.73,,,,,
520,06/04/2022 04:38:00,16.81,,,,,
521,06/04/2022 04:43:00,16.77,,,,,
522,06/04/2022 04:48:00,16.77,,,,,
523,06/04/2022 04:53:00,16.73,,,,,
524,06/04/2022 04:58:00,16.64,,,,,
525,06/04/2022 05:03:00,16.60,,,,,
526,06/04/2022 05:08:00,16.56,,,,,
527,06/04/2022 05:13:00,16.43,,,,,
528,06/04/2022 05:18:00,16.34,,,,,
529,06/04/2022 05:23:00,16.30,,,,,
530,06/04/2022 05:28:00,16.26,,,,,
531,06/04/2022 05:33:00,16.30,,,,,
532,06/04/2022 05:38:00,16.21,,,,,
533,06/04/2022 05:43:00,16.21,,,,,
534,06/04/2022 05:48:00,16.13,,,,,
535,06/04/2022 05:53:00,16.13,,,,,
536,06/04/2022 05:58:00,16.08,,,,,
537,06/04/2022 06:03:00,16.08,,,,,
538,06/04/2022 06:08:00,16.04,,,,,
539,06/04/2022 06:13:00,16.13,,,,,
540,06/04/2022 06:18:00,16.17,,,,,
541,06/04/2022 06:23:00,16.26,,,,,
542,06/04/2022 06:28:00,16.30,,,,,
543,06/04/2022 06:33:00,16.47,,,,,
544,06/04/2022 06:38:00,16.56,,,,,
545,06/04/2022 06:43:00,16.64,,,,,
546,06/04/2022 06:48:00,16.69,,,,,
547,06/04/2022 06:53:00,16.86,,,,,
548,06/04/2022 06:58:00,16.99,,,,,
549,06/04/2022 07:03:00,17.16,,,,,
550,06/04/2022 07:08:00,17.33,,,,,
551,06/04/2022 07:13:00,17.46,,,,,
552,06/04/2022 07:18:00,17.59,,,,,
553,06/04/2022 07:23:00,17.76,,,,,
554,06/04/2022 07:28:00,17.93,,,,,
555,06/04/2022 07:33:00,18.02,,,,,
556,06/04/2022 07:38:00,18.14,,,,,
557,06/04/2022 07:43:00,18.27,,,,,
558,06/04/2022 07:48:00,18.44,,,,,
559,06/04/2022 07:53:00,18.62,,,,,
560,06/04/2022 07:58:00,18.92,,,,,
561,06/04/2022 08:03:00,19.13,,,,,
562,06/04/2022 08:08:00,19.35,,,,,
563,06/04/2022 08:13:00,19.56,,,,,
564,06/04/2022 08:18:00,19.77,,,,,
565,06/04/2022 08:23:00,19.90,,,,,
566,06/04/2022 08:28:00,20.03,,,,,
567,06/04/2022 08:33:00,20.16,,,,,
568,06/04/2022 08:38:00,20.20,,,,,
569,06/04/2022 08:43:00,20.25,,,,,
570,06/04/2022 08:48:00,20.33,,,,,
571,06/04/2022 08:53:00,20.33,,,,,
572,06/04/2022 08:58:00,20.46,,,,,
573,06/04/2022 09:03:00,20.50,,,,,
574,06/04/2022 09:08:00,20.68,,,,,
575,06/04/2022 09:13:00,20.85,,,,,
576,06/04/2022 09:18:00,21.02,,,,,
