#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
1749,04/11/2022 09:45:46,12.14,,,,,
1750,04/11/2022 09:50:46,12.40,,,,,
1751,04/11/2022 09:55:46,12.57,,,,,
1752,04/11/2022 10:00:46,12.52,,,,,
1753,04/11/2022 10:05:46,12.57,,,,,
1754,04/11/2022 10:10:46,12.57,,,,,
1755,04/11/2022 10:15:46,12.65,,,,,
1756,04/11/2022 10:20:46,12.78,,,,,
1757,04/11/2022 10:25:46,13.12,,,,,
1758,04/11/2022 10:30:46,13.30,,,,,
1759,04/11/2022 10:35:46,13.34,,,,,
1760,04/11/2022 10:40:46,13.94,,,,,
1761,04/11/2022 10:45:46,14.58,,,,,
1762,04/11/2022 10:50:46,14.84,,,,,
1763,04/11/2022 10:55:46,15.01,,,,,
1764,04/11/2022 11:00:46,14.97,,,,,
1765,04/11/2022 11:05:46,15.40,,,,,
1766,04/11/2022 11:10:46,16.43,,,,,
1767,04/11/2022 11:15:46,16.90,,,,,
1768,04/11/2022 11:20:46,16.73,,,,,
1769,04/11/2022 11:25:46,17.24,,,,,
1770,04/11/2022 11:30:46,17.29,,,,,
1771,04/11/2022 11:35:46,17.54,,,,,
1772,04/11/2022 11:40:46,16.47,,,,,
1773,04/11/2022 11:45:46,16.56,,,,,
1774,04/11/2022 11:50:46,16.99,,,,,
1775,04/11/2022 11:55:46,17.37,,,,,
1776,04/11/2022 12:00:46,17.67,,,,,
1777,04/11/2022 12:05:46,17.80,,,,,
1778,04/11/2022 12:10:46,17.89,,,,,
1779,04/11/2022 12:15:46,17.67,,,,,
1780,04/11/2022 12:20:46,17.63,,,,,
1781,04/11/2022 12:25:46,17.72,,,,,
1782,04/11/2022 12:30:46,17.97,,,,,
1783,04/11/2022 12:35:46,18.10,,,,,
1784,04/11/2022 12:40:46,18.36,,,,,
1785,04/11/2022 12:45:46,18.40,,,,,
1786,04/11/2022 12:50:46,18.49,,,,,
1787,04/11/2022 12:55:46,18.66,,,,,
1788,04/11/2022 13:00:46,18.53,,,,,
1789,04/11/2022 13:05:46,18.02,,,,,
1790,04/11/2022 13:10:46,17.93,,,,,
1791,04/11/2022 13:15:46,18.40,,,,,
1792,04/11/2022 13:20:46,18.02,,,,,
1793,04/11/2022 13:25:46,18.10,,,,,
1794,04/11/2022 13:30:46,18.36,,,,,
1795,04/11/2022 13:35:46,18.19,,,,,
1796,04/11/2022 13:40:46,17.97,,,,,
1797,04/11/2022 13:45:46,18.10,,,,,
1798,04/11/2022 13:50:46,17.97,,,,,
1799,04/11/2022 13:55:46,18.02,,,,,
1800,04/11/2022 14:00:46,18.19,,,,,
1801,04/11/2022 14:05:46,18.36,,,,,
1802,04/11/2022 14:10:46,18.62,,,,,
1803,04/11/2022 14:15:46,18.57,,,,,
1804,04/11/2022 14:20:46,18.83,,,,,
1805,04/11/2022 14:25:46,18.36,,,,,
1806,04/11/2022 14:30:46,17.93,,,,,
1807,04/11/2022 14:35:46,18.19,,,,,
1808,04/11/2022 14:40:46,18.40,,,,,
1809,04/11/2022 14:45:46,18.49,,,,,
1810,04/11/2022 14:50:46,18.66,,,,,
1811,04/11/2022 14:55:46,18.49,,,,,
1812,04/11/2022 15:00:46,18.70,,,,,
1813,04/11/2022 15:05:46,18.14,,,,,
1814,04/11/2022 15:10:46,18.27,,,,,
1815,04/11/2022 15:15:46,18.19,,,,,
1816,04/11/2022 15:20:46,18.40,,,,,
1817,04/11/2022 15:25:46,18.79,,,,,
1818,04/11/2022 15:30:46,18.23,,,,,
1819,04/11/2022 15:35:46,17.67,,,,,
1820,04/11/2022 15:40:46,18.23,,,,,
1821,04/11/2022 15:45:46,18.32,,,,,
1822,04/11/2022 15:50:46,18.06,,,,,
1823,04/11/2022 15:55:46,18.06,,,,,
1824,04/11/2022 16:00:46,17.72,,,,,
1825,04/11/2022 16:05:46,18.14,,,,,
1826,04/11/2022 16:10:46,17.63,,,,,
1827,04/11/2022 16:15:46,17.63,,,,,
1828,04/11/2022 16:20:46,17.59,,,,,
1829,04/11/2022 16:25:46,17.80,,,,,
1830,04/11/2022 16:30:46,18.49,,,,,
1831,04/11/2022 16:35:46,19.09,,,,,
1832,04/11/2022 16:40:46,19.60,,,,,
1833,04/11/2022 16:45:46,19.05,,,,,
1834,04/11/2022 16:50:46,18.19,,,,,
1835,04/11/2022 16:55:46,17.54,,,,,
1836,04/11/2022 17:00:46,17.67,,,,,
1837,04/11/2022 17:05:46,17.41,,,,,
1838,04/11/2022 17:10:46,16.73,,,,,
1839,04/11/2022 17:15:46,16.73,,,,,
1840,04/11/2022 17:20:46,16.64,,,,,
1841,04/11/2022 17:25:46,17.20,,,,,
1842,04/11/2022 17:30:46,17.07,,,,,
1843,04/11/2022 17:35:46,17.29,,,,,
1844,04/11/2022 17:40:46,17.37,,,,,
1845,04/11/2022 17:45:46,17.11,,,,,
1846,04/11/2022 17:50:46,16.99,,,,,
1847,04/11/2022 17:55:46,16.47,,,,,
1848,04/11/2022 18:00:46,16.26,,,,,
1849,04/11/2022 18:05:46,16.13,,,,,
1850,04/11/2022 18:10:46,16.26,,,,,
1851,04/11/2022 18:15:46,16.34,,,,,
1852,04/11/2022 18:20:46,16.21,,,,,
1853,04/11/2022 18:25:46,16.04,,,,,
1854,04/11/2022 18:30:46,15.91,,,,,
1855,04/11/2022 18:35:46,15.48,,,,,
1856,04/11/2022 18:40:46,15.44,,,,,
1857,04/11/2022 18:45:46,15.36,,,,,
1858,04/11/2022 18:50:46,15.40,,,,,
1859,04/11/2022 18:55:46,15.40,,,,,
1860,04/11/2022 19:00:46,15.18,,,,,
1861,04/11/2022 19:05:46,14.97,,,,,
1862,04/11/2022 19:10:46,14.11,,,,,
1863,04/11/2022 19:15:46,13.64,,,,,
1864,04/11/2022 19:20:46,13.51,,,,,
1865,04/11/2022 19:25:46,13.30,,,,,
1866,04/11/2022 19:30:46,12.82,,,,,
1867,04/11/2022 19:35:46,12.40,,,,,
1868,04/11/2022 19:40:46,12.05,,,,,
1869,04/11/2022 19:45:46,11.79,,,,,
1870,04/11/2022 19:50:46,11.54,,,,,
1871,04/11/2022 19:55:46,11.32,,,,,
1872,04/11/2022 20:00:46,11.11,,,,,
1873,04/11/2022 20:05:46,10.94,,,,,
1874,04/11/2022 20:10:46,10.68,,,,,
1875,04/11/2022 20:15:46,10.46,,,,,
1876,04/11/2022 20:20:46,10.51,,,,,
1877,04/11/2022 20:25:46,10.42,,,,,
1878,04/11/2022 20:30:46,10.34,,,,,
1879,04/11/2022 20:35:46,10.21,,,,,
1880,04/11/2022 20:40:46,10.04,,,,,
1881,04/11/2022 20:45:46,9.91,,,,,
1882,04/11/2022 20:50:46,9.69,,,,,
1883,04/11/2022 20:55:46,9.61,,,,,
1884,04/11/2022 21:00:46,9.48,,,,,
1885,04/11/2022 21:05:46,9.35,,,,,
1886,04/11/2022 21:10:46,9.26,,,,,
1887,04/11/2022 21:15:46,9.26,,,,,
1888,04/11/2022 21:20:46,9.14,,,,,
1889,04/11/2022 21:25:46,9.09,,,,,
1890,04/11/2022 21:30:46,8.96,,,,,
1891,04/11/2022 21:35:46,8.88,,,,,
1892,04/11/2022 21:40:46,8.79,,,,,
1893,04/11/2022 21:45:46,8.62,,,,,
1894,04/11/2022 21:50:46,8.62,,,,,
1895,04/11/2022 21:55:46,8.62,,,,,
1896,04/11/2022 22:00:46,8.49,,,,,
1897,04/11/2022 22:05:46,8.49,,,,,
1898,04/11/2022 22:10:46,8.45,,,,,
1899,04/11/2022 22:15:46,8.41,,,,,
1900,04/11/2022 22:20:46,8.36,,,,,
1901,04/11/2022 22:25:46,8.28,,,,,
1902,04/11/2022 22:30:46,8.15,,,,,
1903,04/11/2022 22:35:46,8.11,,,,,
1904,04/11/2022 22:40:46,7.98,,,,,
1905,04/11/2022 22:45:46,7.85,,,,,
1906,04/11/2022 22:50:46,7.72,,,,,
1907,04/11/2022 22:55:46,7.55,,,,,
1908,04/11/2022 23:00:46,7.42,,,,,
1909,04/11/2022 23:05:46,7.25,,,,,
1910,04/11/2022 23:10:46,7.08,,,,,
1911,04/11/2022 23:15:46,6.95,,,,,
1912,04/11/2022 23:20:46,6.73,,,,,
1913,04/11/2022 23:25:46,6.52,,,,,
1914,04/11/2022 23:30:46,6.13,,,,,
1915,04/11/2022 23:35:46,5.66,,,,,
1916,04/11/2022 23:40:46,5.10,,,,,
1917,04/11/2022 23:45:46,4.59,,,,,
1918,04/11/2022 23:50:46,4.20,,,,,
1919,04/11/2022 23:55:46,3.77,,,,,
1920,04/12/2022 00:00:46,3.26,,,,,
1921,04/12/2022 00:05:46,2.79,,,,,
1922,04/12/2022 00:10:46,2.31,,,,,
1923,04/12/2022 00:15:46,1.93,,,,,
1924,04/12/2022 00:20:46,1.71,,,,,
1925,04/12/2022 00:25:46,1.50,,,,,
1926,04/12/2022 00:30:46,1.28,,,,,
1927,04/12/2022 00:35:46,1.03,,,,,
1928,04/12/2022 00:40:46,0.86,,,,,
1929,04/12/2022 00:45:46,0.68,,,,,
1930,04/12/2022 00:50:46,0.60,,,,,
1931,04/12/2022 00:55:46,0.43,,,,,
1932,04/12/2022 01:00:46,0.25,,,,,
1933,04/12/2022 01:05:46,0.04,,,,,
1934,04/12/2022 01:10:46,-0.17,,,,,
1935,04/12/2022 01:15:46,-0.26,,,,,
1936,04/12/2022 01:20:46,-0.35,,,,,
1937,04/12/2022 01:25:46,-0.43,,,,,
1938,04/12/2022 01:30:46,-0.43,,,,,
1939,04/12/2022 01:35:46,-0.52,,,,,
1940,04/12/2022 01:40:46,-0.65,,,,,
1941,04/12/2022 01:45:46,-0.73,,,,,
1942,04/12/2022 01:50:46,-0.86,,,,,
1943,04/12/2022 01:55:46,-1.03,,,,,
1944,04/12/2022 02:00:46,-1.12,,,,,
1945,04/12/2022 02:05:46,-1.29,,,,,
1946,04/12/2022 02:10:46,-1.33,,,,,
1947,04/12/2022 02:15:46,-1.46,,,,,
1948,04/12/2022 02:20:46,-1.50,,,,,
1949,04/12/2022 02:25:46,-1.55,,,,,
1950,04/12/2022 02:30:46,-1.63,,,,,
1951,04/12/2022 02:35:46,-1.63,,,,,
1952,04/12/2022 02:40:46,-1.68,,,,,
1953,04/12/2022 02:45:46,-1.72,,,,,
1954,04/12/2022 02:50:46,-1.72,,,,,
1955,04/12/2022 02:55:46,-1.72,,,,,
1956,04/12/2022 03:00:46,-1.76,,,,,
1957,04/12/2022 03:05:46,-1.85,,,,,
1958,04/12/2022 03:10:46,-1.93,,,,,
1959,04/12/2022 03:15:46,-1.98,,,,,
1960,04/12/2022 03:20:46,-2.15,,,,,
1961,04/12/2022 03:25:46,-2.23,,,,,
1962,04/12/2022 03:30:46,-2.28,,,,,
1963,04/12/2022 03:35:46,-2.19,,,,,
1964,04/12/2022 03:40:46,-2.15,,,,,
1965,04/12/2022 03:45:46,-2.10,,,,,
1966,04/12/2022 03:50:46,-2.15,,,,,
1967,04/12/2022 03:55:46,-2.19,,,,,
1968,04/12/2022 04:00:46,-2.15,,,,,
1969,04/12/2022 04:05:46,-2.06,,,,,
1970,04/12/2022 04:10:46,-1.98,,,,,
1971,04/12/2022 04:15:46,-2.02,,,,,
1972,04/12/2022 04:20:46,-2.02,,,,,
1973,04/12/2022 04:25:46,-1.93,,,,,
1974,04/12/2022 04:30:46,-1.85,,,,,
1975,04/12/2022 04:35:46,-1.80,,,,,
1976,04/12/2022 04:40:46,-1.68,,,,,
1977,04/12/2022 04:45:46,-1.50,,,,,
1978,04/12/2022 04:50:46,-1.33,,,,,
1979,04/12/2022 04:55:46,-1.12,,,,,
1980,04/12/2022 05:00:46,-0.95,,,,,
1981,04/12/2022 05:05:46,-0.69,,,,,
1982,04/12/2022 05:10:46,-0.52,,,,,
1983,04/12/2022 05:15:46,-0.30,,,,,
1984,04/12/2022 05:20:46,-0.17,,,,,
1985,04/12/2022 05:25:46,-0.05,,,,,
1986,04/12/2022 05:30:46,-0.05,,,,,
1987,04/12/2022 05:35:46,0.00,,,,,
1988,04/12/2022 05:40:46,-0.13,,,,,
1989,04/12/2022 05:45:46,-0.39,,,,,
1990,04/12/2022 05:50:46,-0.47,,,,,
1991,04/12/2022 05:55:46,-0.65,,,,,
1992,04/12/2022 06:00:46,-0.82,,,,,
1993,04/12/2022 06:05:46,-0.95,,,,,
1994,04/12/2022 06:10:46,-1.03,,,,,
1995,04/12/2022 06:15:46,-1.16,,,,,
1996,04/12/2022 06:20:46,-1.25,,,,,
1997,04/12/2022 06:25:46,-1.29,,,,,
1998,04/12/2022 06:30:46,-1.29,,,,,
1999,04/12/2022 06:35:46,-1.08,,,,,
2000,04/12/2022 06:40:46,-0.95,,,,,
2001,04/12/2022 06:45:46,-0.95,,,,,
2002,04/12/2022 06:50:46,-0.95,,,,,
2003,04/12/2022 06:55:46,-0.95,,,,,
2004,04/12/2022 07:00:46,-0.90,,,,,
2005,04/12/2022 07:05:46,-0.86,,,,,
2006,04/12/2022 07:10:46,-0.60,,,,,
2007,04/12/2022 07:15:46,-0.05,,,,,
2008,04/12/2022 07:20:46,0.73,,,,,
2009,04/12/2022 07:25:46,1.37,,,,,
2010,04/12/2022 07:30:46,2.06,,,,,
2011,04/12/2022 07:35:46,2.66,,,,,
2012,04/12/2022 07:40:46,3.26,,,,,
2013,04/12/2022 07:45:46,3.77,,,,,
2014,04/12/2022 07:50:46,4.20,,,,,
2015,04/12/2022 07:55:46,4.59,,,,,
2016,04/12/2022 08:00:46,5.02,,,,,
2017,04/12/2022 08:05:46,5.40,,,,,
2018,04/12/2022 08:10:46,5.70,,,,,
2019,04/12/2022 08:15:46,6.17,,,,,
2020,04/12/2022 08:20:46,6.52,,,,,
2021,04/12/2022 08:25:46,6.90,,,,,
2022,04/12/2022 08:30:46,7.33,,,,,
2023,04/12/2022 08:35:46,7.93,,,,,
2024,04/12/2022 08:40:46,8.53,,,,,
2025,04/12/2022 08:45:46,9.31,,,,,
2026,04/12/2022 08:50:46,9.65,,,,,
2027,04/12/2022 08:55:46,10.29,,,,,
2028,04/12/2022 09:00:46,10.59,,,,,
2029,04/12/2022 09:05:46,10.98,,,,,
2030,04/12/2022 09:10:46,11.41,,,,,
2031,04/12/2022 09:15:46,12.10,,,,,
2032,04/12/2022 09:20:46,12.44,,,,,
2033,04/12/2022 09:25:46,12.95,,,,,
2034,04/12/2022 09:30:46,13.51,,,,,
2035,04/12/2022 09:35:46,13.90,,,,,
2036,04/12/2022 09:40:46,14.15,,,,,
2037,04/12/2022 09:45:46,14.50,,,,,
2038,04/12/2022 09:50:46,15.23,,,,,
2039,04/12/2022 09:55:46,15.27,,,,,
2040,04/12/2022 10:00:46,15.57,,,,,
2041,04/12/2022 10:05:46,15.87,,,,,
2042,04/12/2022 10:10:46,16.39,,,,,
2043,04/12/2022 10:15:46,17.33,,,,,
2044,04/12/2022 10:20:46,17.29,,,,,
2045,04/12/2022 10:25:46,17.29,,,,,
2046,04/12/2022 10:30:46,16.90,,,,,
2047,04/12/2022 10:35:46,17.11,,,,,
2048,04/12/2022 10:40:46,17.29,,,,,
2049,04/12/2022 10:45:46,16.56,,,,,
2050,04/12/2022 10:50:46,16.43,,,,,
2051,04/12/2022 10:55:46,17.33,,,,,
2052,04/12/2022 11:00:46,17.54,,,,,
2053,04/12/2022 11:05:46,18.02,,,,,
2054,04/12/2022 11:10:46,18.44,,,,,
2055,04/12/2022 11:15:46,18.62,,,,,
2056,04/12/2022 11:20:46,18.70,,,,,
2057,04/12/2022 11:25:46,19.05,,,,,
2058,04/12/2022 11:30:46,19.43,,,,,
2059,04/12/2022 11:35:46,20.12,,,,,
2060,04/12/2022 11:40:46,20.85,,,,,
2061,04/12/2022 11:45:46,21.15,,,,,
2062,04/12/2022 11:50:46,20.93,,,,,
2063,04/12/2022 11:55:46,20.03,,,,,
2064,04/12/2022 12:00:46,19.73,,,,,
2065,04/12/2022 12:05:46,19.47,,,,,
2066,04/12/2022 12:10:46,19.43,,,,,
2067,04/12/2022 12:15:46,19.47,,,,,
2068,04/12/2022 12:20:46,19.05,,,,,
2069,04/12/2022 12:25:46,18.79,,,,,
2070,04/12/2022 12:30:46,18.62,,,,,
2071,04/12/2022 12:35:46,18.83,,,,,
2072,04/12/2022 12:40:46,18.66,,,,,
2073,04/12/2022 12:45:46,19.22,,,,,
2074,04/12/2022 12:50:46,19.82,,,,,
2075,04/12/2022 12:55:46,20.50,,,,,
2076,04/12/2022 13:00:46,21.02,,,,,
2077,04/12/2022 13:05:46,20.25,,,,,
2078,04/12/2022 13:10:46,19.39,,,,,
2079,04/12/2022 13:15:46,19.69,,,,,
2080,04/12/2022 13:20:46,19.65,,,,,
2081,04/12/2022 13:25:46,19.60,,,,,
2082,04/12/2022 13:30:46,20.80,,,,,
2083,04/12/2022 13:35:46,21.88,,,,,
2084,04/12/2022 13:40:46,21.66,,,,,
2085,04/12/2022 13:45:46,20.72,,,,,
2086,04/12/2022 13:50:46,20.72,,,,,
2087,04/12/2022 13:55:46,20.93,,,,,
2088,04/12/2022 14:00:46,20.85,,,,,
2089,04/12/2022 14:05:46,21.79,,,,,
2090,04/12/2022 14:10:46,21.83,,,,,
2091,04/12/2022 14:15:46,22.78,,,,,
2092,04/12/2022 14:20:46,22.91,,,,,
2093,04/12/2022 14:25:46,22.43,,,,,
2094,04/12/2022 14:30:46,22.18,,,,,
2095,04/12/2022 14:35:46,21.40,,,,,
2096,04/12/2022 14:40:46,21.06,,,,,
2097,04/12/2022 14:45:46,20.63,,,,,
2098,04/12/2022 14:50:46,20.55,,,,,
2099,04/12/2022 14:55:46,21.15,,,,,
2100,04/12/2022 15:00:46,21.75,,,,,
2101,04/12/2022 15:05:46,20.59,,,,,
2102,04/12/2022 15:10:46,19.99,,,,,
2103,04/12/2022 15:15:46,19.82,,,,,
2104,04/12/2022 15:20:46,20.16,,,,,
2105,04/12/2022 15:25:46,20.33,,,,,
2106,04/12/2022 15:30:46,20.72,,,,,
2107,04/12/2022 15:35:46,20.50,,,,,
2108,04/12/2022 15:40:46,19.90,,,,,
2109,04/12/2022 15:45:46,19.95,,,,,
2110,04/12/2022 15:50:46,19.90,,,,,
2111,04/12/2022 15:55:46,19.77,,,,,
2112,04/12/2022 16:00:46,20.33,,,,,
2113,04/12/2022 16:05:46,20.85,,,,,
2114,04/12/2022 16:10:46,20.29,,,,,
2115,04/12/2022 16:15:46,20.03,,,,,
2116,04/12/2022 16:20:46,19.99,,,,,
2117,04/12/2022 16:25:46,20.37,,,,,
2118,04/12/2022 16:30:46,20.50,,,,,
2119,04/12/2022 16:35:46,20.20,,,,,
2120,04/12/2022 16:40:46,19.99,,,,,
2121,04/12/2022 16:45:46,19.00,,,,,
2122,04/12/2022 16:50:46,19.09,,,,,
2123,04/12/2022 16:55:46,18.74,,,,,
2124,04/12/2022 17:00:46,19.00,,,,,
2125,04/12/2022 17:05:46,18.27,,,,,
2126,04/12/2022 17:10:46,18.14,,,,,
2127,04/12/2022 17:15:46,18.23,,,,,
2128,04/12/2022 17:20:46,18.32,,,,,
2129,04/12/2022 17:25:46,18.74,,,,,
2130,04/12/2022 17:30:46,19.77,,,,,
2131,04/12/2022 17:35:46,20.25,,,,,
2132,04/12/2022 17:40:46,21.06,,,,,
2133,04/12/2022 17:45:46,21.28,,,,,
2134,04/12/2022 17:50:46,20.20,,,,,
2135,04/12/2022 17:55:46,19.86,,,,,
2136,04/12/2022 18:00:46,19.39,,,,,
2137,04/12/2022 18:05:46,19.00,,,,,
2138,04/12/2022 18:10:46,18.49,,,,,
2139,04/12/2022 18:15:46,18.27,,,,,
2140,04/12/2022 18:20:46,18.19,,,,,
2141,04/12/2022 18:25:46,18.10,,,,,
2142,04/12/2022 18:30:46,18.36,,,,,
2143,04/12/2022 18:35:46,18.32,,,,,
2144,04/12/2022 18:40:46,17.67,,,,,
2145,04/12/2022 18:45:46,17.29,,,,,
2146,04/12/2022 18:50:46,16.94,,,,,
2147,04/12/2022 18:55:46,16.43,,,,,
2148,04/12/2022 19:00:46,16.08,,,,,
2149,04/12/2022 19:05:46,15.44,,,,,
2150,04/12/2022 19:10:46,14.63,,,,,
2151,04/12/2022 19:15:46,14.03,,,,,
2152,04/12/2022 19:20:46,13.81,,,,,
2153,04/12/2022 19:25:46,13.47,,,,,
2154,04/12/2022 19:30:46,13.12,,,,,
2155,04/12/2022 19:35:46,12.65,,,,,
2156,04/12/2022 19:40:46,12.31,,,,,
2157,04/12/2022 19:45:46,12.01,,,,,
2158,04/12/2022 19:50:46,11.88,,,,,
2159,04/12/2022 19:55:46,11.75,,,,,
2160,04/12/2022 20:00:46,11.58,,,,,
2161,04/12/2022 20:05:46,11.41,,,,,
2162,04/12/2022 20:10:46,11.32,,,,,
2163,04/12/2022 20:15:46,11.24,,,,,
2164,04/12/2022 20:20:46,10.98,,,,,
2165,04/12/2022 20:25:46,10.89,,,,,
2166,04/12/2022 20:30:46,10.72,,,,,
2167,04/12/2022 20:35:46,10.59,,,,,
2168,04/12/2022 20:40:46,10.46,,,,,
2169,04/12/2022 20:45:46,10.34,,,,,
2170,04/12/2022 20:50:46,10.21,,,,,
2171,04/12/2022 20:55:46,10.08,,,,,
2172,04/12/2022 21:00:46,9.99,,,,,
2173,04/12/2022 21:05:46,9.91,,,,,
2174,04/12/2022 21:10:46,9.82,,,,,
2175,04/12/2022 21:15:46,9.61,,,,,
2176,04/12/2022 21:20:46,9.39,,,,,
2177,04/12/2022 21:25:46,9.35,,,,,
2178,04/12/2022 21:30:46,9.26,,,,,
2179,04/12/2022 21:35:46,9.22,,,,,
2180,04/12/2022 21:40:46,9.05,,,,,
2181,04/12/2022 21:45:46,8.88,,,,,
2182,04/12/2022 21:50:46,8.71,,,,,
2183,04/12/2022 21:55:46,8.49,,,,,
2184,04/12/2022 22:00:46,8.23,,,,,
2185,04/12/2022 22:05:46,7.98,,,,,
2186,04/12/2022 22:10:46,7.81,,,,,
2187,04/12/2022 22:15:46,7.46,,,,,
2188,04/12/2022 22:20:46,7.08,,,,,
2189,04/12/2022 22:25:46,6.65,,,,,
2190,04/12/2022 22:30:46,6.22,,,,,
2191,04/12/2022 22:35:46,5.75,,,,,
2192,04/12/2022 22:40:46,5.23,,,,,
2193,04/12/2022 22:45:46,4.72,,,,,
2194,04/12/2022 22:50:46,4.33,,,,,
2195,04/12/2022 22:55:46,3.90,,,,,
2196,04/12/2022 23:00:46,3.56,,,,,
2197,04/12/2022 23:05:46,3.39,,,,,
2198,04/12/2022 23:10:46,3.04,,,,,
2199,04/12/2022 23:15:46,2.79,,,,,
2200,04/12/2022 23:20:46,2.40,,,,,
2201,04/12/2022 23:25:46,2.01,,,,,
2202,04/12/2022 23:30:46,1.71,,,,,
2203,04/12/2022 23:35:46,1.37,,,,,
2204,04/12/2022 23:40:46,1.11,,,,,
2205,04/12/2022 23:45:46,0.81,,,,,
2206,04/12/2022 23:50:46,0.55,,,,,
2207,04/12/2022 23:55:46,0.30,,,,,
2208,04/13/2022 00:00:46,0.21,,,,,
2209,04/13/2022 00:05:46,0.17,,,,,
2210,04/13/2022 00:10:46,0.04,,,,,
2211,04/13/2022 00:15:46,-0.13,,,,,
2212,04/13/2022 00:20:46,-0.22,,,,,
2213,04/13/2022 00:25:46,-0.43,,,,,
2214,04/13/2022 00:30:46,-0.60,,,,,
2215,04/13/2022 00:35:46,-0.65,,,,,
2216,04/13/2022 00:40:46,-0.52,,,,,
2217,04/13/2022 00:45:46,-0.52,,,,,
2218,04/13/2022 00:50:46,-0.65,,,,,
2219,04/13/2022 00:55:46,-0.82,,,,,
2220,04/13/2022 01:00:46,-0.73,,,,,
2221,04/13/2022 01:05:46,-0.73,,,,,
2222,04/13/2022 01:10:46,-0.77,,,,,
2223,04/13/2022 01:15:46,-0.82,,,,,
2224,04/13/2022 01:20:46,-0.73,,,,,
2225,04/13/2022 01:25:46,-0.47,,,,,
2226,04/13/2022 01:30:46,-0.43,,,,,
2227,04/13/2022 01:35:46,-0.22,,,,,
2228,04/13/2022 01:40:46,-0.13,,,,,
2229,04/13/2022 01:45:46,-0.13,,,,,
2230,04/13/2022 01:50:46,0.00,,,,,
2231,04/13/2022 01:55:46,0.04,,,,,
2232,04/13/2022 02:00:46,0.00,,,,,
2233,04/13/2022 02:05:46,0.04,,,,,
2234,04/13/2022 02:10:46,0.08,,,,,
2235,04/13/2022 02:15:46,0.17,,,,,
2236,04/13/2022 02:20:46,0.25,,,,,
2237,04/13/2022 02:25:46,0.25,,,,,
2238,04/13/2022 02:30:46,0.04,,,,,
2239,04/13/2022 02:35:46,0.00,,,,,
2240,04/13/2022 02:40:46,-0.09,,,,,
2241,04/13/2022 02:45:46,-0.17,,,,,
2242,04/13/2022 02:50:46,-0.26,,,,,
2243,04/13/2022 02:55:46,-0.35,,,,,
2244,04/13/2022 03:00:46,-0.52,,,,,
2245,04/13/2022 03:05:46,-0.65,,,,,
2246,04/13/2022 03:10:46,-0.73,,,,,
2247,04/13/2022 03:15:46,-0.82,,,,,
2248,04/13/2022 03:20:46,-0.90,,,,,
2249,04/13/2022 03:25:46,-0.99,,,,,
2250,04/13/2022 03:30:46,-1.03,,,,,
2251,04/13/2022 03:35:46,-0.99,,,,,
2252,04/13/2022 03:40:46,-0.99,,,,,
2253,04/13/2022 03:45:46,-1.03,,,,,
2254,04/13/2022 03:50:46,-0.90,,,,,
2255,04/13/2022 03:55:46,-0.69,,,,,
2256,04/13/2022 04:00:46,-0.52,,,,,
2257,04/13/2022 04:05:46,-0.39,,,,,
2258,04/13/2022 04:10:46,-0.30,,,,,
2259,04/13/2022 04:15:46,-0.17,,,,,
2260,04/13/2022 04:20:46,-0.05,,,,,
2261,04/13/2022 04:25:46,0.04,,,,,
2262,04/13/2022 04:30:46,0.21,,,,,
2263,04/13/2022 04:35:46,0.34,,,,,
2264,04/13/2022 04:40:46,0.30,,,,,
2265,04/13/2022 04:45:46,0.43,,,,,
2266,04/13/2022 04:50:46,0.51,,,,,
2267,04/13/2022 04:55:46,0.60,,,,,
2268,04/13/2022 05:00:46,0.68,,,,,
2269,04/13/2022 05:05:46,0.81,,,,,
2270,04/13/2022 05:10:46,0.90,,,,,
2271,04/13/2022 05:15:46,0.94,,,,,
2272,04/13/2022 05:20:46,0.98,,,,,
2273,04/13/2022 05:25:46,0.90,,,,,
2274,04/13/2022 05:30:46,0.86,,,,,
2275,04/13/2022 05:35:46,0.73,,,,,
2276,04/13/2022 05:40:46,0.73,,,,,
2277,04/13/2022 05:45:46,0.64,,,,,
2278,04/13/2022 05:50:46,0.60,,,,,
2279,04/13/2022 05:55:46,0.47,,,,,
2280,04/13/2022 06:00:46,0.34,,,,,
2281,04/13/2022 06:05:46,0.34,,,,,
2282,04/13/2022 06:10:46,0.25,,,,,
2283,04/13/2022 06:15:46,0.30,,,,,
2284,04/13/2022 06:20:46,0.25,,,,,
2285,04/13/2022 06:25:46,0.34,,,,,
2286,04/13/2022 06:30:46,0.34,,,,,
2287,04/13/2022 06:35:46,0.55,,,,,
2288,04/13/2022 06:40:46,0.77,,,,,
2289,04/13/2022 06:45:46,0.94,,,,,
2290,04/13/2022 06:50:46,1.20,,,,,
2291,04/13/2022 06:55:46,1.33,,,,,
2292,04/13/2022 07:00:46,1.46,,,,,
2293,04/13/2022 07:05:46,1.58,,,,,
2294,04/13/2022 07:10:46,1.76,,,,,
2295,04/13/2022 07:15:46,2.01,,,,,
2296,04/13/2022 07:20:46,2.14,,,,,
2297,04/13/2022 07:25:46,2.36,,,,,
2298,04/13/2022 07:30:46,2.57,,,,,
2299,04/13/2022 07:35:46,2.79,,,,,
2300,04/13/2022 07:40:46,3.04,,,,,
2301,04/13/2022 07:45:46,3.34,,,,,
