#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Stopped,End of File
356,06/04/2021 17:04:57,36.68,,,
357,06/04/2021 17:09:57,36.51,,,
358,06/04/2021 17:14:57,36.33,,,
359,06/04/2021 17:19:57,36.21,,,
360,06/04/2021 17:24:57,36.25,,,
361,06/04/2021 17:29:57,36.16,,,
362,06/04/2021 17:34:57,35.86,,,
363,06/04/2021 17:39:57,35.82,,,
364,06/04/2021 17:44:57,35.82,,,
365,06/04/2021 17:49:57,35.95,,,
366,06/04/2021 17:54:57,36.08,,,
367,06/04/2021 17:59:57,36.21,,,
368,06/04/2021 18:04:57,36.12,,,
369,06/04/2021 18:09:57,36.08,,,
370,06/04/2021 18:14:57,36.21,,,
371,06/04/2021 18:19:57,36.16,,,
372,06/04/2021 18:24:57,36.21,,,
373,06/04/2021 18:29:57,36.38,,,
374,06/04/2021 18:34:57,36.46,,,
375,06/04/2021 18:39:57,36.55,,,
376,06/04/2021 18:44:57,36.72,,,
377,06/04/2021 18:49:57,36.72,,,
378,06/04/2021 18:54:57,36.59,,,
379,06/04/2021 18:59:57,36.42,,,
380,06/04/2021 19:04:57,36.12,,,
381,06/04/2021 19:09:57,35.90,,,
382,06/04/2021 19:14:57,35.39,,,
383,06/04/2021 19:19:57,34.92,,,
384,06/04/2021 19:24:57,34.57,,,
385,06/04/2021 19:29:57,34.19,,,
386,06/04/2021 19:34:57,33.80,,,
387,06/04/2021 19:39:57,33.29,,,
388,06/04/2021 19:44:57,32.69,,,
389,06/04/2021 19:49:57,32.26,,,
390,06/04/2021 19:54:57,31.70,,,
391,06/04/2021 19:59:57,31.23,,,
392,06/04/2021 20:04:57,30.71,,,
393,06/04/2021 20:09:57,30.24,,,
394,06/04/2021 20:14:57,29.73,,,
395,06/04/2021 20:19:57,29.17,,,
396,06/04/2021 20:24:57,28.48,,,
397,06/04/2021 20:29:57,27.93,,,
398,06/04/2021 20:34:57,27.41,,,
399,06/04/2021 20:39:57,26.90,,,
400,06/04/2021 20:44:57,26.47,,,
401,06/04/2021 20:49:57,25.95,,,
402,06/04/2021 20:54:57,25.61,,,
403,06/04/2021 20:59:57,25.22,,,
404,06/04/2021 21:04:57,24.79,,,
405,06/04/2021 21:09:57,24.41,,,
406,06/04/2021 21:14:57,24.02,,,
407,06/04/2021 21:19:57,23.64,,,
408,06/04/2021 21:24:57,23.34,,,
409,06/04/2021 21:29:57,23.03,,,
410,06/04/2021 21:34:57,22.78,,,
411,06/04/2021 21:39:57,22.43,,,
412,06/04/2021 21:44:57,22.18,,,
413,06/04/2021 21:49:57,22.01,,,
414,06/04/2021 21:54:57,21.83,,,
415,06/04/2021 21:59:57,21.58,,,
416,06/04/2021 22:04:57,21.40,,,
417,06/04/2021 22:09:57,21.19,,,
418,06/04/2021 22:14:57,20.93,,,
419,06/04/2021 22:19:57,20.68,,,
420,06/04/2021 22:24:57,20.42,,,
421,06/04/2021 22:29:57,20.29,,,
422,06/04/2021 22:34:57,20.16,,,
423,06/04/2021 22:39:57,20.07,,,
424,06/04/2021 22:44:57,19.95,,,
425,06/04/2021 22:49:57,19.82,,,
426,06/04/2021 22:54:57,19.73,,,
427,06/04/2021 22:59:57,19.60,,,
428,06/04/2021 23:04:57,19.43,,,
429,06/04/2021 23:09:57,19.30,,,
430,06/04/2021 23:14:57,19.09,,,
431,06/04/2021 23:19:57,18.96,,,
432,06/04/2021 23:24:57,18.87,,,
433,06/04/2021 23:29:57,18.74,,,
434,06/04/2021 23:34:57,18.62,,,
435,06/04/2021 23:39:57,18.53,,,
436,06/04/2021 23:44:57,18.36,,,
437,06/04/2021 23:49:57,18.27,,,
438,06/04/2021 23:54:57,18.19,,,
439,06/04/2021 23:59:57,17.97,,,
440,06/05/2021 00:04:57,17.84,,,
441,06/05/2021 00:09:57,17.67,,,
442,06/05/2021 00:14:57,17.54,,,
443,06/05/2021 00:19:57,17.50,,,
444,06/05/2021 00:24:57,17.37,,,
445,06/05/2021 00:29:57,17.24,,,
446,06/05/2021 00:34:57,17.11,,,
447,06/05/2021 00:39:57,17.07,,,
448,06/05/2021 00:44:57,17.03,,,
449,06/05/2021 00:49:57,16.90,,,
450,06/05/2021 00:54:57,16.81,,,
451,06/05/2021 00:59:57,16.77,,,
452,06/05/2021 01:04:57,16.73,,,
453,06/05/2021 01:09:57,16.64,,,
454,06/05/2021 01:14:57,16.56,,,
455,06/05/2021 01:19:57,16.51,,,
456,06/05/2021 01:24:57,16.39,,,
457,06/05/2021 01:29:57,16.30,,,
458,06/05/2021 01:34:57,16.26,,,
