#,Date-Time (PST),Ch: 1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
7059,04/22/2022 19:44:24,18.40,,,,,
7060,04/22/2022 19:49:24,18.06,,,,,
7061,04/22/2022 19:54:24,17.72,,,,,
7062,04/22/2022 19:59:24,17.46,,,,,
7063,04/22/2022 20:04:24,17.29,,,,,
7064,04/22/2022 20:09:24,17.16,,,,,
7065,04/22/2022 20:14:24,16.86,,,,,
7066,04/22/2022 20:19:24,16.77,,,,,
7067,04/22/2022 20:24:24,16.73,,,,,
7068,04/22/2022 20:29:24,16.77,,,,,
7069,04/22/2022 20:34:24,16.77,,,,,
7070,04/22/2022 20:39:24,16.81,,,,,
7071,04/22/2022 20:44:24,16.77,,,,,
7072,04/22/2022 20:49:24,16.64,,,,,
7073,04/22/2022 20:54:24,16.47,,,,,
7074,04/22/2022 20:59:24,16.26,,,,,
7075,04/22/2022 21:04:24,16.08,,,,,
7076,04/22/2022 21:09:24,15.83,,,,,
7077,04/22/2022 21:14:24,15.61,,,,,
7078,04/22/2022 21:19:24,15.44,,,,,
7079,04/22/2022 21:24:24,15.23,,,,,
7080,04/22/2022 21:29:24,15.14,,,,,
7081,04/22/2022 21:34:24,14.97,,,,,
7082,04/22/2022 21:39:24,14.80,,,,,
7083,04/22/2022 21:44:24,14.67,,,,,
7084,04/22/2022 21:49:24,14.54,,,,,
7085,04/22/2022 21:54:24,14.41,,,,,
7086,04/22/2022 21:59:24,14.28,,,,,
7087,04/22/2022 22:04:24,14.24,,,,,
7088,04/22/2022 22:09:24,14.24,,,,,
7089,04/22/2022 22:14:24,14.15,,,,,
7090,04/22/2022 22:19:24,14.15,,,,,
7091,04/22/2022 22:24:24,14.07,,,,,
7092,04/22/2022 22:29:24,14.03,,,,,
7093,04/22/2022 22:34:24,13.90,,,,,
7094,04/22/2022 22:39:24,13.64,,,,,
7095,04/22/2022 22:44:24,13.47,,,,,
7096,04/22/2022 22:49:24,13.30,,,,,
7097,04/22/2022 22:54:24,13.12,,,,,
7098,04/22/2022 22:59:24,13.08,,,,,
7099,04/22/2022 23:04:24,13.00,,,,,
7100,04/22/2022 23:09:24,13.00,,,,,
7101,04/22/2022 23:14:24,13.04,,,,,
7102,04/22/2022 23:19:24,13.00,,,,,
7103,04/22/2022 23:24:24,12.95,,,,,
7104,04/22/2022 23:29:24,12.87,,,,,
7105,04/22/2022 23:34:24,12.78,,,,,
7106,04/22/2022 23:39:24,12.65,,,,,
7107,04/22/2022 23:44:24,12.61,,,,,
7108,04/22/2022 23:49:24,12.48,,,,,
7109,04/22/2022 23:54:24,12.40,,,,,
7110,04/22/2022 23:59:24,12.31,,,,,
7111,04/23/2022 00:04:24,12.31,,,,,
7112,04/23/2022 00:09:24,12.31,,,,,
7113,04/23/2022 00:14:24,12.27,,,,,
7114,04/23/2022 00:19:24,12.27,,,,,
7115,04/23/2022 00:24:24,12.18,,,,,
7116,04/23/2022 00:29:24,12.14,,,,,
7117,04/23/2022 00:34:24,12.10,,,,,
7118,04/23/2022 00:39:24,12.05,,,,,
7119,04/23/2022 00:44:24,12.05,,,,,
7120,04/23/2022 00:49:24,12.01,,,,,
7121,04/23/2022 00:54:24,12.01,,,,,
7122,04/23/2022 00:59:24,12.01,,,,,
7123,04/23/2022 01:04:24,11.92,,,,,
7124,04/23/2022 01:09:24,11.92,,,,,
7125,04/23/2022 01:14:24,11.84,,,,,
7126,04/23/2022 01:19:24,11.84,,,,,
7127,04/23/2022 01:24:24,11.79,,,,,
7128,04/23/2022 01:29:24,11.75,,,,,
7129,04/23/2022 01:34:24,11.71,,,,,
7130,04/23/2022 01:39:24,11.62,,,,,
7131,04/23/2022 01:44:24,11.45,,,,,
7132,04/23/2022 01:49:24,11.54,,,,,
7133,04/23/2022 01:54:24,11.41,,,,,
7134,04/23/2022 01:59:24,11.37,,,,,
7135,04/23/2022 02:04:24,11.32,,,,,
7136,04/23/2022 02:09:24,11.28,,,,,
7137,04/23/2022 02:14:24,11.28,,,,,
7138,04/23/2022 02:19:24,11.24,,,,,
7139,04/23/2022 02:24:24,11.28,,,,,
7140,04/23/2022 02:29:24,11.28,,,,,
7141,04/23/2022 02:34:24,11.15,,,,,
7142,04/23/2022 02:39:24,11.11,,,,,
7143,04/23/2022 02:44:24,11.07,,,,,
7144,04/23/2022 02:49:24,11.02,,,,,
7145,04/23/2022 02:54:24,11.02,,,,,
7146,04/23/2022 02:59:24,10.94,,,,,
7147,04/23/2022 03:04:24,10.94,,,,,
7148,04/23/2022 03:09:24,10.89,,,,,
7149,04/23/2022 03:14:24,10.89,,,,,
7150,04/23/2022 03:19:24,10.94,,,,,
7151,04/23/2022 03:24:24,10.85,,,,,
7152,04/23/2022 03:29:24,10.68,,,,,
7153,04/23/2022 03:34:24,10.59,,,,,
7154,04/23/2022 03:39:24,10.72,,,,,
7155,04/23/2022 03:44:24,10.72,,,,,
7156,04/23/2022 03:49:24,10.68,,,,,
7157,04/23/2022 03:54:24,10.64,,,,,
7158,04/23/2022 03:59:24,10.51,,,,,
7159,04/23/2022 04:04:24,10.25,,,,,
7160,04/23/2022 04:09:24,10.12,,,,,
7161,04/23/2022 04:14:24,9.99,,,,,
7162,04/23/2022 04:19:24,9.74,,,,,
7163,04/23/2022 04:24:24,9.56,,,,,
7164,04/23/2022 04:29:24,9.44,,,,,
7165,04/23/2022 04:34:24,9.35,,,,,
7166,04/23/2022 04:39:24,9.35,,,,,
7167,04/23/2022 04:44:24,9.39,,,,,
7168,04/23/2022 04:49:24,9.39,,,,,
7169,04/23/2022 04:54:24,9.48,,,,,
7170,04/23/2022 04:59:24,9.61,,,,,
7171,04/23/2022 05:04:24,9.69,,,,,
7172,04/23/2022 05:09:24,9.74,,,,,
7173,04/23/2022 05:14:24,9.82,,,,,
7174,04/23/2022 05:19:24,9.91,,,,,
7175,04/23/2022 05:24:24,9.91,,,,,
7176,04/23/2022 05:29:24,9.95,,,,,
7177,04/23/2022 05:34:24,9.99,,,,,
7178,04/23/2022 05:39:24,9.99,,,,,
7179,04/23/2022 05:44:24,10.04,,,,,
7180,04/23/2022 05:49:24,10.08,,,,,
7181,04/23/2022 05:54:24,10.12,,,,,
7182,04/23/2022 05:59:24,10.04,,,,,
7183,04/23/2022 06:04:24,10.04,,,,,
7184,04/23/2022 06:09:24,10.08,,,,,
7185,04/23/2022 06:14:24,10.12,,,,,
7186,04/23/2022 06:19:24,10.16,,,,,
7187,04/23/2022 06:24:24,10.08,,,,,
7188,04/23/2022 06:29:24,10.08,,,,,
7189,04/23/2022 06:34:24,9.99,,,,,
7190,04/23/2022 06:39:24,9.99,,,,,
7191,04/23/2022 06:44:24,10.12,,,,,
7192,04/23/2022 06:49:24,10.34,,,,,
7193,04/23/2022 06:54:24,10.55,,,,,
7194,04/23/2022 06:59:24,10.81,,,,,
7195,04/23/2022 07:04:24,11.19,,,,,
7196,04/23/2022 07:09:24,11.67,,,,,
7197,04/23/2022 07:14:24,12.27,,,,,
7198,04/23/2022 07:19:24,12.95,,,,,
7199,04/23/2022 07:24:24,13.60,,,,,
7200,04/23/2022 07:29:24,14.28,,,,,
7201,04/23/2022 07:34:24,14.93,,,,,
7202,04/23/2022 07:39:24,15.27,,,,,
7203,04/23/2022 07:44:24,15.70,,,,,
7204,04/23/2022 07:49:24,16.26,,,,,
7205,04/23/2022 07:54:24,16.69,,,,,
7206,04/23/2022 07:59:24,16.94,,,,,
7207,04/23/2022 08:04:24,17.29,,,,,
7208,04/23/2022 08:09:24,17.76,,,,,
7209,04/23/2022 08:14:24,18.27,,,,,
7210,04/23/2022 08:19:24,18.70,,,,,
7211,04/23/2022 08:24:24,18.79,,,,,
7212,04/23/2022 08:29:24,18.83,,,,,
7213,04/23/2022 08:34:24,18.62,,,,,
7214,04/23/2022 08:39:24,18.19,,,,,
7215,04/23/2022 08:44:24,17.84,,,,,
7216,04/23/2022 08:49:24,17.59,,,,,
7217,04/23/2022 08:54:24,17.54,,,,,
7218,04/23/2022 08:59:24,17.46,,,,,
7219,04/23/2022 09:04:24,17.37,,,,,
7220,04/23/2022 09:09:24,17.41,,,,,
7221,04/23/2022 09:14:24,17.54,,,,,
7222,04/23/2022 09:19:24,17.76,,,,,
7223,04/23/2022 09:24:24,17.93,,,,,
7224,04/23/2022 09:29:24,18.02,,,,,
7225,04/23/2022 09:34:24,18.23,,,,,
7226,04/23/2022 09:39:24,18.27,,,,,
7227,04/23/2022 09:44:24,18.40,,,,,
7228,04/23/2022 09:49:24,18.57,,,,,
7229,04/23/2022 09:54:24,18.70,,,,,
7230,04/23/2022 09:59:24,18.83,,,,,
7231,04/23/2022 10:04:24,18.96,,,,,
7232,04/23/2022 10:09:24,19.00,,,,,
7233,04/23/2022 10:14:24,19.09,,,,,
7234,04/23/2022 10:19:24,19.26,,,,,
7235,04/23/2022 10:24:24,19.47,,,,,
7236,04/23/2022 10:29:24,19.73,,,,,
7237,04/23/2022 10:34:24,19.99,,,,,
7238,04/23/2022 10:39:24,20.20,,,,,
7239,04/23/2022 10:44:24,20.46,,,,,
7240,04/23/2022 10:49:24,20.59,,,,,
7241,04/23/2022 10:54:24,20.72,,,,,
7242,04/23/2022 10:59:24,20.85,,,,,
7243,04/23/2022 11:04:24,20.85,,,,,
7244,04/23/2022 11:09:24,21.06,,,,,
7245,04/23/2022 11:14:24,21.10,,,,,
7246,04/23/2022 11:19:24,21.28,,,,,
7247,04/23/2022 11:24:24,21.58,,,,,
7248,04/23/2022 11:29:24,21.70,,,,,
7249,04/23/2022 11:34:24,21.79,,,,,
7250,04/23/2022 11:39:24,22.01,,,,,
7251,04/23/2022 11:44:24,22.09,,,,,
7252,04/23/2022 11:49:24,22.18,,,,,
7253,04/23/2022 11:54:24,22.18,,,,,
7254,04/23/2022 11:59:24,22.26,,,,,
7255,04/23/2022 12:04:24,22.35,,,,,
7256,04/23/2022 12:09:24,22.43,,,,,
7257,04/23/2022 12:14:24,22.65,,,,,
7258,04/23/2022 12:19:24,22.78,,,,,
7259,04/23/2022 12:24:24,22.95,,,,,
7260,04/23/2022 12:29:24,23.16,,,,,
7261,04/23/2022 12:34:24,23.38,,,,,
7262,04/23/2022 12:39:24,23.46,,,,,
7263,04/23/2022 12:44:24,23.59,,,,,
7264,04/23/2022 12:49:24,23.64,,,,,
7265,04/23/2022 12:54:24,23.55,,,,,
7266,04/23/2022 12:59:24,23.51,,,,,
7267,04/23/2022 13:04:24,23.68,,,,,
7268,04/23/2022 13:09:24,23.76,,,,,
7269,04/23/2022 13:14:24,23.85,,,,,
7270,04/23/2022 13:19:24,24.19,,,,,
7271,04/23/2022 13:24:24,24.15,,,,,
7272,04/23/2022 13:29:24,24.11,,,,,
7273,04/23/2022 13:34:24,24.06,,,,,
7274,04/23/2022 13:39:24,24.15,,,,,
7275,04/23/2022 13:44:24,24.36,,,,,
7276,04/23/2022 13:49:24,24.41,,,,,
7277,04/23/2022 13:54:24,24.66,,,,,
7278,04/23/2022 13:59:24,24.75,,,,,
7279,04/23/2022 14:04:24,24.71,,,,,
7280,04/23/2022 14:09:24,24.84,,,,,
7281,04/23/2022 14:14:24,24.97,,,,,
7282,04/23/2022 14:19:24,24.88,,,,,
7283,04/23/2022 14:24:24,24.92,,,,,
7284,04/23/2022 14:29:24,24.97,,,,,
7285,04/23/2022 14:34:24,25.05,,,,,
7286,04/23/2022 14:39:24,25.18,,,,,
7287,04/23/2022 14:44:24,25.09,,,,,
7288,04/23/2022 14:49:24,25.18,,,,,
7289,04/23/2022 14:54:24,25.35,,,,,
7290,04/23/2022 14:59:24,25.52,,,,,
7291,04/23/2022 15:04:24,25.57,,,,,
7292,04/23/2022 15:09:24,25.57,,,,,
7293,04/23/2022 15:14:24,25.91,,,,,
7294,04/23/2022 15:19:24,25.95,,,,,
7295,04/23/2022 15:24:24,26.04,,,,,
7296,04/23/2022 15:29:24,26.12,,,,,
7297,04/23/2022 15:34:24,26.12,,,,,
7298,04/23/2022 15:39:24,26.21,,,,,
7299,04/23/2022 15:44:24,26.17,,,,,
7300,04/23/2022 15:49:24,26.04,,,,,
7301,04/23/2022 15:54:24,26.34,,,,,
7302,04/23/2022 15:59:24,26.42,,,,,
7303,04/23/2022 16:04:24,26.25,,,,,
7304,04/23/2022 16:09:24,26.12,,,,,
7305,04/23/2022 16:14:24,26.04,,,,,
7306,04/23/2022 16:19:24,26.12,,,,,
7307,04/23/2022 16:24:24,26.17,,,,,
7308,04/23/2022 16:29:24,26.17,,,,,
7309,04/23/2022 16:34:24,26.21,,,,,
7310,04/23/2022 16:39:24,26.21,,,,,
7311,04/23/2022 16:44:24,26.30,,,,,
7312,04/23/2022 16:49:24,26.38,,,,,
7313,04/23/2022 16:54:24,26.68,,,,,
7314,04/23/2022 16:59:24,26.55,,,,,
7315,04/23/2022 17:04:24,26.47,,,,,
7316,04/23/2022 17:09:24,26.64,,,,,
7317,04/23/2022 17:14:24,26.60,,,,,
7318,04/23/2022 17:19:24,26.47,,,,,
7319,04/23/2022 17:24:24,26.42,,,,,
7320,04/23/2022 17:29:24,26.42,,,,,
7321,04/23/2022 17:34:24,26.34,,,,,
7322,04/23/2022 17:39:24,26.34,,,,,
7323,04/23/2022 17:44:24,26.30,,,,,
7324,04/23/2022 17:49:24,26.25,,,,,
7325,04/23/2022 17:54:24,26.21,,,,,
7326,04/23/2022 17:59:24,26.30,,,,,
7327,04/23/2022 18:04:24,26.34,,,,,
7328,04/23/2022 18:09:24,26.38,,,,,
7329,04/23/2022 18:14:24,26.42,,,,,
7330,04/23/2022 18:19:24,26.25,,,,,
7331,04/23/2022 18:24:24,26.08,,,,,
7332,04/23/2022 18:29:24,25.78,,,,,
7333,04/23/2022 18:34:24,25.52,,,,,
7334,04/23/2022 18:39:24,25.39,,,,,
7335,04/23/2022 18:44:24,25.35,,,,,
7336,04/23/2022 18:49:24,25.31,,,,,
7337,04/23/2022 18:54:24,25.31,,,,,
7338,04/23/2022 18:59:24,25.35,,,,,
7339,04/23/2022 19:04:24,25.39,,,,,
7340,04/23/2022 19:09:24,25.27,,,,,
7341,04/23/2022 19:14:24,25.09,,,,,
7342,04/23/2022 19:19:24,24.97,,,,,
7343,04/23/2022 19:24:24,24.71,,,,,
7344,04/23/2022 19:29:24,24.28,,,,,
7345,04/23/2022 19:34:24,23.94,,,,,
7346,04/23/2022 19:39:24,23.68,,,,,
7347,04/23/2022 19:44:24,23.29,,,,,
7348,04/23/2022 19:49:24,22.91,,,,,
7349,04/23/2022 19:54:24,22.52,,,,,
7350,04/23/2022 19:59:24,21.96,,,,,
7351,04/23/2022 20:04:24,21.62,,,,,
7352,04/23/2022 20:09:24,21.32,,,,,
7353,04/23/2022 20:14:24,21.10,,,,,
7354,04/23/2022 20:19:24,20.93,,,,,
7355,04/23/2022 20:24:24,20.63,,,,,
7356,04/23/2022 20:29:24,20.37,,,,,
7357,04/23/2022 20:34:24,20.16,,,,,
7358,04/23/2022 20:39:24,19.86,,,,,
7359,04/23/2022 20:44:24,19.65,,,,,
7360,04/23/2022 20:49:24,19.39,,,,,
7361,04/23/2022 20:54:24,19.13,,,,,
7362,04/23/2022 20:59:24,18.92,,,,,
7363,04/23/2022 21:04:24,18.74,,,,,
7364,04/23/2022 21:09:24,18.62,,,,,
7365,04/23/2022 21:14:24,18.40,,,,,
7366,04/23/2022 21:19:24,18.23,,,,,
7367,04/23/2022 21:24:24,18.06,,,,,
7368,04/23/2022 21:29:24,17.93,,,,,
7369,04/23/2022 21:34:24,17.80,,,,,
7370,04/23/2022 21:39:24,17.63,,,,,
7371,04/23/2022 21:44:24,17.33,,,,,
7372,04/23/2022 21:49:24,17.07,,,,,
7373,04/23/2022 21:54:24,16.81,,,,,
7374,04/23/2022 21:59:24,16.64,,,,,
7375,04/23/2022 22:04:24,16.51,,,,,
7376,04/23/2022 22:09:24,16.39,,,,,
7377,04/23/2022 22:14:24,16.21,,,,,
7378,04/23/2022 22:19:24,16.00,,,,,
7379,04/23/2022 22:24:24,15.83,,,,,
7380,04/23/2022 22:29:24,15.66,,,,,
7381,04/23/2022 22:34:24,15.31,,,,,
7382,04/23/2022 22:39:24,15.10,,,,,
7383,04/23/2022 22:44:24,14.93,,,,,
7384,04/23/2022 22:49:24,14.88,,,,,
7385,04/23/2022 22:54:24,14.84,,,,,
7386,04/23/2022 22:59:24,14.71,,,,,
7387,04/23/2022 23:04:24,14.71,,,,,
7388,04/23/2022 23:09:24,14.63,,,,,
7389,04/23/2022 23:14:24,14.63,,,,,
7390,04/23/2022 23:19:24,14.54,,,,,
7391,04/23/2022 23:24:24,14.45,,,,,
7392,04/23/2022 23:29:24,14.37,,,,,
7393,04/23/2022 23:34:24,14.33,,,,,
7394,04/23/2022 23:39:24,14.37,,,,,
7395,04/23/2022 23:44:24,14.28,,,,,
7396,04/23/2022 23:49:24,14.24,,,,,
7397,04/23/2022 23:54:24,14.15,,,,,
7398,04/23/2022 23:59:24,14.11,,,,,
7399,04/24/2022 00:04:24,14.03,,,,,
7400,04/24/2022 00:09:24,13.98,,,,,
7401,04/24/2022 00:14:24,13.85,,,,,
7402,04/24/2022 00:19:24,13.64,,,,,
7403,04/24/2022 00:24:24,13.47,,,,,
7404,04/24/2022 00:29:24,13.38,,,,,
7405,04/24/2022 00:34:24,13.38,,,,,
7406,04/24/2022 00:39:24,13.38,,,,,
7407,04/24/2022 00:44:24,13.34,,,,,
7408,04/24/2022 00:49:24,13.21,,,,,
7409,04/24/2022 00:54:24,13.08,,,,,
7410,04/24/2022 00:59:24,13.04,,,,,
7411,04/24/2022 01:04:24,12.91,,,,,
7412,04/24/2022 01:09:24,12.82,,,,,
7413,04/24/2022 01:14:24,12.74,,,,,
7414,04/24/2022 01:19:24,12.74,,,,,
7415,04/24/2022 01:24:24,12.78,,,,,
7416,04/24/2022 01:29:24,12.74,,,,,
7417,04/24/2022 01:34:24,12.70,,,,,
7418,04/24/2022 01:39:24,12.57,,,,,
7419,04/24/2022 01:44:24,12.61,,,,,
7420,04/24/2022 01:49:24,12.57,,,,,
7421,04/24/2022 01:54:24,12.65,,,,,
7422,04/24/2022 01:59:24,12.70,,,,,
7423,04/24/2022 02:04:24,12.78,,,,,
7424,04/24/2022 02:09:24,12.74,,,,,
7425,04/24/2022 02:14:24,12.74,,,,,
7426,04/24/2022 02:19:24,12.70,,,,,
7427,04/24/2022 02:24:24,12.57,,,,,
7428,04/24/2022 02:29:24,12.57,,,,,
7429,04/24/2022 02:34:24,12.44,,,,,
7430,04/24/2022 02:39:24,12.22,,,,,
7431,04/24/2022 02:44:24,12.18,,,,,
7432,04/24/2022 02:49:24,12.14,,,,,
7433,04/24/2022 02:54:24,12.10,,,,,
7434,04/24/2022 02:59:24,12.10,,,,,
7435,04/24/2022 03:04:24,11.97,,,,,
7436,04/24/2022 03:09:24,11.92,,,,,
7437,04/24/2022 03:14:24,11.79,,,,,
7438,04/24/2022 03:19:24,11.67,,,,,
7439,04/24/2022 03:24:24,11.62,,,,,
7440,04/24/2022 03:29:24,11.49,,,,,
7441,04/24/2022 03:34:24,11.37,,,,,
7442,04/24/2022 03:39:24,11.15,,,,,
7443,04/24/2022 03:44:24,10.89,,,,,
7444,04/24/2022 03:49:24,10.77,,,,,
7445,04/24/2022 03:54:24,10.55,,,,,
7446,04/24/2022 03:59:24,10.34,,,,,
7447,04/24/2022 04:04:24,10.16,,,,,
7448,04/24/2022 04:09:24,9.99,,,,,
7449,04/24/2022 04:14:24,9.78,,,,,
7450,04/24/2022 04:19:24,9.65,,,,,
7451,04/24/2022 04:24:24,9.48,,,,,
7452,04/24/2022 04:29:24,9.52,,,,,
7453,04/24/2022 04:34:24,9.56,,,,,
7454,04/24/2022 04:39:24,9.74,,,,,
7455,04/24/2022 04:44:24,9.82,,,,,
7456,04/24/2022 04:49:24,9.91,,,,,
7457,04/24/2022 04:54:24,9.91,,,,,
7458,04/24/2022 04:59:24,9.99,,,,,
7459,04/24/2022 05:04:24,10.34,,,,,
7460,04/24/2022 05:09:24,10.55,,,,,
7461,04/24/2022 05:14:24,10.81,,,,,
7462,04/24/2022 05:19:24,10.94,,,,,
7463,04/24/2022 05:24:24,11.11,,,,,
7464,04/24/2022 05:29:24,11.15,,,,,
7465,04/24/2022 05:34:24,11.24,,,,,
7466,04/24/2022 05:39:24,11.15,,,,,
7467,04/24/2022 05:44:24,11.07,,,,,
7468,04/24/2022 05:49:24,11.02,,,,,
7469,04/24/2022 05:54:24,10.98,,,,,
7470,04/24/2022 05:59:24,10.94,,,,,
7471,04/24/2022 06:04:24,10.98,,,,,
7472,04/24/2022 06:09:24,11.24,,,,,
7473,04/24/2022 06:14:24,11.41,,,,,
7474,04/24/2022 06:19:24,11.58,,,,,
7475,04/24/2022 06:24:24,11.75,,,,,
7476,04/24/2022 06:29:24,11.84,,,,,
7477,04/24/2022 06:34:24,11.88,,,,,
7478,04/24/2022 06:39:24,11.88,,,,,
7479,04/24/2022 06:44:24,11.92,,,,,
7480,04/24/2022 06:49:24,12.14,,,,,
7481,04/24/2022 06:54:24,12.48,,,,,
7482,04/24/2022 06:59:24,12.87,,,,,
7483,04/24/2022 07:04:24,13.34,,,,,
7484,04/24/2022 07:09:24,13.64,,,,,
7485,04/24/2022 07:14:24,13.94,,,,,
7486,04/24/2022 07:19:24,14.24,,,,,
7487,04/24/2022 07:24:24,14.71,,,,,
7488,04/24/2022 07:29:24,15.27,,,,,
7489,04/24/2022 07:34:24,15.83,,,,,
7490,04/24/2022 07:39:24,16.34,,,,,
7491,04/24/2022 07:44:24,16.73,,,,,
7492,04/24/2022 07:49:24,17.16,,,,,
7493,04/24/2022 07:54:24,17.67,,,,,
7494,04/24/2022 07:59:24,17.84,,,,,
7495,04/24/2022 08:04:24,18.14,,,,,
7496,04/24/2022 08:09:24,18.36,,,,,
7497,04/24/2022 08:14:24,18.79,,,,,
7498,04/24/2022 08:19:24,19.26,,,,,
7499,04/24/2022 08:24:24,19.82,,,,,
7500,04/24/2022 08:29:24,20.16,,,,,
7501,04/24/2022 08:34:24,20.20,,,,,
7502,04/24/2022 08:39:24,20.12,,,,,
7503,04/24/2022 08:44:24,19.95,,,,,
7504,04/24/2022 08:49:24,20.07,,,,,
7505,04/24/2022 08:54:24,19.95,,,,,
7506,04/24/2022 08:59:24,20.07,,,,,
7507,04/24/2022 09:04:24,20.12,,,,,
7508,04/24/2022 09:09:24,20.07,,,,,
7509,04/24/2022 09:14:24,20.16,,,,,
7510,04/24/2022 09:19:24,20.50,,,,,
7511,04/24/2022 09:24:24,20.76,,,,,
7512,04/24/2022 09:29:24,21.10,,,,,
7513,04/24/2022 09:34:24,21.40,,,,,
7514,04/24/2022 09:39:24,21.53,,,,,
7515,04/24/2022 09:44:24,21.75,,,,,
7516,04/24/2022 09:49:24,21.88,,,,,
7517,04/24/2022 09:54:24,22.05,,,,,
7518,04/24/2022 09:59:24,22.35,,,,,
7519,04/24/2022 10:04:24,22.56,,,,,
7520,04/24/2022 10:09:24,23.03,,,,,
7521,04/24/2022 10:14:24,23.12,,,,,
7522,04/24/2022 10:19:24,23.29,,,,,
7523,04/24/2022 10:24:24,23.51,,,,,
7524,04/24/2022 10:29:24,23.68,,,,,
7525,04/24/2022 10:34:24,23.81,,,,,
7526,04/24/2022 10:39:24,23.89,,,,,
7527,04/24/2022 10:44:24,24.15,,,,,
7528,04/24/2022 10:49:24,24.58,,,,,
7529,04/24/2022 10:54:24,24.92,,,,,
7530,04/24/2022 10:59:24,25.18,,,,,
7531,04/24/2022 11:04:24,25.22,,,,,
7532,04/24/2022 11:09:24,25.39,,,,,
7533,04/24/2022 11:14:24,25.48,,,,,
7534,04/24/2022 11:19:24,25.39,,,,,
7535,04/24/2022 11:24:24,25.39,,,,,
7536,04/24/2022 11:29:24,25.65,,,,,
7537,04/24/2022 11:34:24,25.87,,,,,
7538,04/24/2022 11:39:24,25.99,,,,,
7539,04/24/2022 11:44:24,26.51,,,,,
7540,04/24/2022 11:49:24,26.68,,,,,
7541,04/24/2022 11:54:24,26.64,,,,,
7542,04/24/2022 11:59:24,26.81,,,,,
7543,04/24/2022 12:04:24,26.94,,,,,
7544,04/24/2022 12:09:24,27.11,,,,,
7545,04/24/2022 12:14:24,27.24,,,,,
7546,04/24/2022 12:19:24,27.54,,,,,
7547,04/24/2022 12:24:24,28.14,,,,,
7548,04/24/2022 12:29:24,28.23,,,,,
7549,04/24/2022 12:34:24,28.65,,,,,
7550,04/24/2022 12:39:24,28.95,,,,,
7551,04/24/2022 12:44:24,28.95,,,,,
7552,04/24/2022 12:49:24,28.87,,,,,
7553,04/24/2022 12:54:24,28.65,,,,,
7554,04/24/2022 12:59:24,28.57,,,,,
7555,04/24/2022 13:04:24,28.48,,,,,
7556,04/24/2022 13:09:24,28.70,,,,,
7557,04/24/2022 13:14:24,28.83,,,,,
7558,04/24/2022 13:19:24,28.83,,,,,
7559,04/24/2022 13:24:24,28.78,,,,,
7560,04/24/2022 13:29:24,28.95,,,,,
7561,04/24/2022 13:34:24,29.00,,,,,
7562,04/24/2022 13:39:24,29.21,,,,,
7563,04/24/2022 13:44:24,29.43,,,,,
7564,04/24/2022 13:49:24,29.47,,,,,
7565,04/24/2022 13:54:24,29.60,,,,,
7566,04/24/2022 13:59:24,29.81,,,,,
7567,04/24/2022 14:04:24,29.68,,,,,
7568,04/24/2022 14:09:24,29.73,,,,,
7569,04/24/2022 14:14:24,29.81,,,,,
7570,04/24/2022 14:19:24,29.94,,,,,
7571,04/24/2022 14:24:24,30.03,,,,,
7572,04/24/2022 14:29:24,30.37,,,,,
7573,04/24/2022 14:34:24,30.24,,,,,
7574,04/24/2022 14:39:24,30.28,,,,,
7575,04/24/2022 14:44:24,30.41,,,,,
7576,04/24/2022 14:49:24,30.59,,,,,
7577,04/24/2022 14:54:24,30.63,,,,,
7578,04/24/2022 14:59:24,30.76,,,,,
7579,04/24/2022 15:04:24,30.59,,,,,
7580,04/24/2022 15:09:24,30.50,,,,,
7581,04/24/2022 15:14:24,31.06,,,,,
7582,04/24/2022 15:19:24,30.97,,,,,
7583,04/24/2022 15:24:24,30.80,,,,,
7584,04/24/2022 15:29:24,30.67,,,,,
7585,04/24/2022 15:34:24,30.46,,,,,
7586,04/24/2022 15:39:24,30.33,,,,,
7587,04/24/2022 15:44:24,30.37,,,,,
7588,04/24/2022 15:49:24,30.50,,,,,
7589,04/24/2022 15:54:24,30.59,,,,,
7590,04/24/2022 15:59:24,30.54,,,,,
7591,04/24/2022 16:04:24,30.76,,,,,
7592,04/24/2022 16:09:24,30.71,,,,,
7593,04/24/2022 16:14:24,30.67,,,,,
7594,04/24/2022 16:19:24,30.71,,,,,
7595,04/24/2022 16:24:24,30.41,,,,,
7596,04/24/2022 16:29:24,30.71,,,,,
7597,04/24/2022 16:34:24,30.33,,,,,
7598,04/24/2022 16:39:24,29.98,,,,,
7599,04/24/2022 16:44:24,29.98,,,,,
7600,04/24/2022 16:49:24,30.16,,,,,
7601,04/24/2022 16:54:24,30.33,,,,,
7602,04/24/2022 16:59:24,30.33,,,,,
7603,04/24/2022 17:04:24,30.20,,,,,
7604,04/24/2022 17:09:24,29.98,,,,,
7605,04/24/2022 17:14:24,29.98,,,,,
7606,04/24/2022 17:19:24,29.73,,,,,
7607,04/24/2022 17:24:24,29.81,,,,,
7608,04/24/2022 17:29:24,29.64,,,,,
7609,04/24/2022 17:34:24,29.56,,,,,
7610,04/24/2022 17:39:24,29.56,,,,,
7611,04/24/2022 17:44:24,29.34,,,,,
7612,04/24/2022 17:49:24,29.13,,,,,
7613,04/24/2022 17:54:24,29.00,,,,,
7614,04/24/2022 17:59:24,29.13,,,,,
7615,04/24/2022 18:04:24,28.95,,,,,
