#,Date-Time (PDT),Ch:1 - Temperature   (°C),Host Connected,Button Down,Button Up,Stopped,End of File
1538,06/06/2023 19:39:39,21.45,,,,,
1539,06/06/2023 19:44:39,21.19,,,,,
1540,06/06/2023 19:49:39,21.10,,,,,
1541,06/06/2023 19:54:39,20.89,,,,,
1542,06/06/2023 19:59:39,20.76,,,,,
1543,06/06/2023 20:04:39,20.68,,,,,
1544,06/06/2023 20:09:39,20.55,,,,,
1545,06/06/2023 20:14:39,20.50,,,,,
1546,06/06/2023 20:19:39,20.42,,,,,
1547,06/06/2023 20:24:39,20.25,,,,,
1548,06/06/2023 20:29:39,20.16,,,,,
1549,06/06/2023 20:34:39,20.03,,,,,
1550,06/06/2023 20:39:39,19.95,,,,,
1551,06/06/2023 20:44:39,19.86,,,,,
1552,06/06/2023 20:49:39,19.65,,,,,
1553,06/06/2023 20:54:39,19.52,,,,,
1554,06/06/2023 20:59:39,19.39,,,,,
1555,06/06/2023 21:04:39,19.30,,,,,
1556,06/06/2023 21:09:39,19.22,,,,,
1557,06/06/2023 21:14:39,19.09,,,,,
1558,06/06/2023 21:19:39,18.96,,,,,
1559,06/06/2023 21:24:39,18.92,,,,,
1560,06/06/2023 21:29:39,18.83,,,,,
1561,06/06/2023 21:34:39,18.70,,,,,
1562,06/06/2023 21:39:39,18.66,,,,,
1563,06/06/2023 21:44:39,18.66,,,,,
1564,06/06/2023 21:49:39,18.53,,,,,
1565,06/06/2023 21:54:39,18.49,,,,,
1566,06/06/2023 21:59:39,18.40,,,,,
1567,06/06/2023 22:04:39,18.36,,,,,
1568,06/06/2023 22:09:39,18.27,,,,,
1569,06/06/2023 22:14:39,18.27,,,,,
1570,06/06/2023 22:19:39,18.27,,,,,
1571,06/06/2023 22:24:39,18.27,,,,,
1572,06/06/2023 22:29:39,18.27,,,,,
1573,06/06/2023 22:34:39,18.27,,,,,
1574,06/06/2023 22:39:39,18.23,,,,,
1575,06/06/2023 22:44:39,18.19,,,,,
1576,06/06/2023 22:49:39,18.14,,,,,
1577,06/06/2023 22:54:39,18.14,,,,,
1578,06/06/2023 22:59:39,18.10,,,,,
1579,06/06/2023 23:04:39,18.06,,,,,
1580,06/06/2023 23:09:39,18.06,,,,,
1581,06/06/2023 23:14:39,18.02,,,,,
1582,06/06/2023 23:19:39,17.97,,,,,
1583,06/06/2023 23:24:39,17.89,,,,,
1584,06/06/2023 23:29:39,17.80,,,,,
1585,06/06/2023 23:34:39,17.76,,,,,
1586,06/06/2023 23:39:39,17.67,,,,,
1587,06/06/2023 23:44:39,17.67,,,,,
1588,06/06/2023 23:49:39,17.59,,,,,
1589,06/06/2023 23:54:39,17.54,,,,,
1590,06/06/2023 23:59:39,17.54,,,,,
1591,06/07/2023 00:04:39,17.50,,,,,
1592,06/07/2023 00:09:39,17.50,,,,,
1593,06/07/2023 00:14:39,17.37,,,,,
1594,06/07/2023 00:19:39,17.29,,,,,
1595,06/07/2023 00:24:39,17.11,,,,,
1596,06/07/2023 00:29:39,17.07,,,,,
1597,06/07/2023 00:34:39,16.99,,,,,
1598,06/07/2023 00:39:39,16.90,,,,,
1599,06/07/2023 00:44:39,16.81,,,,,
1600,06/07/2023 00:49:39,16.69,,,,,
1601,06/07/2023 00:54:39,16.51,,,,,
1602,06/07/2023 00:59:39,16.30,,,,,
1603,06/07/2023 01:04:39,16.30,,,,,
1604,06/07/2023 01:09:39,16.21,,,,,
1605,06/07/2023 01:14:39,16.21,,,,,
1606,06/07/2023 01:19:39,16.17,,,,,
1607,06/07/2023 01:24:39,16.08,,,,,
1608,06/07/2023 01:29:39,16.04,,,,,
1609,06/07/2023 01:34:39,16.00,,,,,
1610,06/07/2023 01:39:39,15.96,,,,,
1611,06/07/2023 01:44:39,15.91,,,,,
1612,06/07/2023 01:49:39,15.83,,,,,
1613,06/07/2023 01:54:39,15.83,,,,,
1614,06/07/2023 01:59:39,15.78,,,,,
1615,06/07/2023 02:04:39,15.74,,,,,
1616,06/07/2023 02:09:39,15.70,,,,,
1617,06/07/2023 02:14:39,15.70,,,,,
1618,06/07/2023 02:19:39,15.70,,,,,
1619,06/07/2023 02:24:39,15.61,,,,,
1620,06/07/2023 02:29:39,15.57,,,,,
1621,06/07/2023 02:34:39,15.53,,,,,
1622,06/07/2023 02:39:39,15.48,,,,,
1623,06/07/2023 02:44:39,15.44,,,,,
1624,06/07/2023 02:49:39,15.44,,,,,
1625,06/07/2023 02:54:39,15.36,,,,,
1626,06/07/2023 02:59:39,15.36,,,,,
1627,06/07/2023 03:04:39,15.31,,,,,
1628,06/07/2023 03:09:39,15.27,,,,,
1629,06/07/2023 03:14:39,15.23,,,,,
1630,06/07/2023 03:19:39,15.14,,,,,
1631,06/07/2023 03:24:39,15.14,,,,,
1632,06/07/2023 03:29:39,15.10,,,,,
1633,06/07/2023 03:34:39,15.01,,,,,
1634,06/07/2023 03:39:39,14.97,,,,,
1635,06/07/2023 03:44:39,15.01,,,,,
1636,06/07/2023 03:49:39,14.97,,,,,
1637,06/07/2023 03:54:39,14.93,,,,,
1638,06/07/2023 03:59:39,14.93,,,,,
1639,06/07/2023 04:04:39,14.88,,,,,
1640,06/07/2023 04:09:39,14.84,,,,,
1641,06/07/2023 04:14:39,14.84,,,,,
1642,06/07/2023 04:19:39,14.75,,,,,
1643,06/07/2023 04:24:39,14.67,,,,,
1644,06/07/2023 04:29:39,14.54,,,,,
1645,06/07/2023 04:34:39,14.54,,,,,
1646,06/07/2023 04:39:39,14.54,,,,,
1647,06/07/2023 04:44:39,14.50,,,,,
1648,06/07/2023 04:49:39,14.50,,,,,
1649,06/07/2023 04:54:39,14.45,,,,,
1650,06/07/2023 04:59:39,14.50,,,,,
1651,06/07/2023 05:04:39,14.50,,,,,
1652,06/07/2023 05:09:39,14.54,,,,,
1653,06/07/2023 05:14:39,14.50,,,,,
1654,06/07/2023 05:19:39,14.50,,,,,
1655,06/07/2023 05:24:39,14.45,,,,,
1656,06/07/2023 05:29:39,14.54,,,,,
1657,06/07/2023 05:34:39,14.50,,,,,
1658,06/07/2023 05:39:39,14.50,,,,,
1659,06/07/2023 05:44:39,14.41,,,,,
1660,06/07/2023 05:49:39,14.54,,,,,
1661,06/07/2023 05:54:39,14.58,,,,,
1662,06/07/2023 05:59:39,14.54,,,,,
1663,06/07/2023 06:04:39,14.63,,,,,
1664,06/07/2023 06:09:39,14.63,,,,,
1665,06/07/2023 06:14:39,14.63,,,,,
1666,06/07/2023 06:19:39,14.75,,,,,
1667,06/07/2023 06:24:39,14.80,,,,,
1668,06/07/2023 06:29:39,14.84,,,,,
1669,06/07/2023 06:34:39,14.93,,,,,
1670,06/07/2023 06:39:39,15.10,,,,,
1671,06/07/2023 06:44:39,15.18,,,,,
1672,06/07/2023 06:49:39,15.31,,,,,
1673,06/07/2023 06:54:39,15.44,,,,,
1674,06/07/2023 06:59:39,15.57,,,,,
1675,06/07/2023 07:04:39,15.78,,,,,
1676,06/07/2023 07:09:39,15.96,,,,,
1677,06/07/2023 07:14:39,16.17,,,,,
1678,06/07/2023 07:19:39,16.21,,,,,
1679,06/07/2023 07:24:39,16.30,,,,,
1680,06/07/2023 07:29:39,16.47,,,,,
1681,06/07/2023 07:34:39,16.64,,,,,
1682,06/07/2023 07:39:39,16.77,,,,,
1683,06/07/2023 07:44:39,17.03,,,,,
1684,06/07/2023 07:49:39,17.46,,,,,
1685,06/07/2023 07:54:39,17.50,,,,,
1686,06/07/2023 07:59:39,17.67,,,,,
1687,06/07/2023 08:04:39,17.97,,,,,
1688,06/07/2023 08:09:39,18.27,,,,,
1689,06/07/2023 08:14:39,18.53,,,,,
1690,06/07/2023 08:19:39,18.79,,,,,
1691,06/07/2023 08:24:39,19.00,,,,,
1692,06/07/2023 08:29:39,19.13,,,,,
1693,06/07/2023 08:34:39,19.47,,,,,
1694,06/07/2023 08:39:39,19.86,,,,,
1695,06/07/2023 08:44:39,20.07,,,,,
1696,06/07/2023 08:49:39,20.33,,,,,
1697,06/07/2023 08:54:39,20.72,,,,,
1698,06/07/2023 08:59:39,21.10,,,,,
1699,06/07/2023 09:04:39,21.53,,,,,
1700,06/07/2023 09:09:39,21.70,,,,,
1701,06/07/2023 09:14:39,21.88,,,,,
1702,06/07/2023 09:19:39,21.88,,,,,
1703,06/07/2023 09:24:39,22.39,,,,,
1704,06/07/2023 09:29:39,22.35,,,,,
1705,06/07/2023 09:34:39,22.69,,,,,
1706,06/07/2023 09:39:39,22.86,,,,,
1707,06/07/2023 09:44:39,22.99,,,,,
1708,06/07/2023 09:49:39,23.29,,,,,
1709,06/07/2023 09:54:39,23.34,,,,,
1710,06/07/2023 09:59:39,23.68,,,,,
1711,06/07/2023 10:04:39,23.51,,,,,
1712,06/07/2023 10:09:39,23.59,,,,,
1713,06/07/2023 10:14:39,23.72,,,,,
1714,06/07/2023 10:19:39,23.85,,,,,
1715,06/07/2023 10:24:39,24.11,,,,,
1716,06/07/2023 10:29:39,24.32,,,,,
1717,06/07/2023 10:34:39,24.58,,,,,
1718,06/07/2023 10:39:39,24.71,,,,,
1719,06/07/2023 10:44:39,24.32,,,,,
1720,06/07/2023 10:49:39,24.32,,,,,
1721,06/07/2023 10:54:39,24.41,,,,,
1722,06/07/2023 10:59:39,24.79,,,,,
1723,06/07/2023 11:04:39,24.97,,,,,
1724,06/07/2023 11:09:39,25.39,,,,,
1725,06/07/2023 11:14:39,25.57,,,,,
1726,06/07/2023 11:19:39,25.31,,,,,
1727,06/07/2023 11:24:39,25.39,,,,,
1728,06/07/2023 11:29:39,25.52,,,,,
1729,06/07/2023 11:34:39,25.27,,,,,
1730,06/07/2023 11:39:39,25.22,,,,,
1731,06/07/2023 11:44:39,25.01,,,,,
1732,06/07/2023 11:49:39,24.84,,,,,
1733,06/07/2023 11:54:39,24.66,,,,,
1734,06/07/2023 11:59:39,24.71,,,,,
1735,06/07/2023 12:04:39,24.79,,,,,
1736,06/07/2023 12:09:39,24.97,,,,,
1737,06/07/2023 12:14:39,25.09,,,,,
1738,06/07/2023 12:19:39,25.18,,,,,
1739,06/07/2023 12:24:39,25.31,,,,,
1740,06/07/2023 12:29:39,25.09,,,,,
1741,06/07/2023 12:34:39,25.05,,,,,
1742,06/07/2023 12:39:39,24.84,,,,,
1743,06/07/2023 12:44:39,24.97,,,,,
1744,06/07/2023 12:49:39,25.09,,,,,
1745,06/07/2023 12:54:39,25.01,,,,,
1746,06/07/2023 12:59:39,24.88,,,,,
1747,06/07/2023 13:04:39,24.92,,,,,
1748,06/07/2023 13:09:39,24.75,,,,,
1749,06/07/2023 13:14:39,24.84,,,,,
1750,06/07/2023 13:19:39,24.88,,,,,
1751,06/07/2023 13:24:39,24.79,,,,,
1752,06/07/2023 13:29:39,24.84,,,,,
1753,06/07/2023 13:34:39,25.09,,,,,
1754,06/07/2023 13:39:39,25.22,,,,,
1755,06/07/2023 13:44:39,25.09,,,,,
1756,06/07/2023 13:49:39,25.31,,,,,
1757,06/07/2023 13:54:39,25.52,,,,,
1758,06/07/2023 13:59:39,25.44,,,,,
1759,06/07/2023 14:04:39,25.44,,,,,
1760,06/07/2023 14:09:39,25.35,,,,,
1761,06/07/2023 14:14:39,25.09,,,,,
1762,06/07/2023 14:19:39,25.18,,,,,
1763,06/07/2023 14:24:39,25.01,,,,,
1764,06/07/2023 14:29:39,24.97,,,,,
1765,06/07/2023 14:34:39,24.92,,,,,
1766,06/07/2023 14:39:39,25.09,,,,,
1767,06/07/2023 14:44:39,25.18,,,,,
1768,06/07/2023 14:49:39,25.01,,,,,
1769,06/07/2023 14:54:39,24.92,,,,,
1770,06/07/2023 14:59:39,25.18,,,,,
1771,06/07/2023 15:04:39,25.44,,,,,
1772,06/07/2023 15:09:39,25.48,,,,,
1773,06/07/2023 15:14:39,25.44,,,,,
1774,06/07/2023 15:19:39,25.65,,,,,
1775,06/07/2023 15:24:39,25.82,,,,,
1776,06/07/2023 15:29:39,25.91,,,,,
1777,06/07/2023 15:34:39,25.99,,,,,
1778,06/07/2023 15:39:39,25.95,,,,,
1779,06/07/2023 15:44:39,25.74,,,,,
1780,06/07/2023 15:49:39,25.74,,,,,
1781,06/07/2023 15:54:39,25.78,,,,,
1782,06/07/2023 15:59:39,25.78,,,,,
1783,06/07/2023 16:04:39,25.82,,,,,
1784,06/07/2023 16:09:39,26.12,,,,,
1785,06/07/2023 16:14:39,26.25,,,,,
1786,06/07/2023 16:19:39,26.30,,,,,
1787,06/07/2023 16:24:39,26.25,,,,,
1788,06/07/2023 16:29:39,25.82,,,,,
1789,06/07/2023 16:34:39,25.87,,,,,
1790,06/07/2023 16:39:39,25.95,,,,,
1791,06/07/2023 16:44:39,26.12,,,,,
1792,06/07/2023 16:49:39,26.21,,,,,
1793,06/07/2023 16:54:39,26.21,,,,,
1794,06/07/2023 16:59:39,26.30,,,,,
1795,06/07/2023 17:04:39,26.30,,,,,
1796,06/07/2023 17:09:39,26.17,,,,,
1797,06/07/2023 17:14:39,25.82,,,,,
1798,06/07/2023 17:19:39,25.78,,,,,
1799,06/07/2023 17:24:39,25.65,,,,,
1800,06/07/2023 17:29:39,25.44,,,,,
1801,06/07/2023 17:34:39,25.27,,,,,
1802,06/07/2023 17:39:39,25.44,,,,,
1803,06/07/2023 17:44:39,25.82,,,,,
1804,06/07/2023 17:49:39,26.12,,,,,
1805,06/07/2023 17:54:39,26.38,,,,,
1806,06/07/2023 17:59:39,26.55,,,,,
1807,06/07/2023 18:04:39,26.55,,,,,
1808,06/07/2023 18:09:39,25.99,,,,,
1809,06/07/2023 18:14:39,25.82,,,,,
1810,06/07/2023 18:19:39,25.65,,,,,
1811,06/07/2023 18:24:39,25.31,,,,,
1812,06/07/2023 18:29:39,25.05,,,,,
1813,06/07/2023 18:34:39,24.84,,,,,
1814,06/07/2023 18:39:39,24.88,,,,,
1815,06/07/2023 18:44:39,24.62,,,,,
1816,06/07/2023 18:49:39,24.32,,,,,
1817,06/07/2023 18:54:39,24.06,,,,,
1818,06/07/2023 18:59:39,23.76,,,,,
1819,06/07/2023 19:04:39,23.51,,,,,
1820,06/07/2023 19:09:39,23.16,,,,,
1821,06/07/2023 19:14:39,22.86,,,,,
1822,06/07/2023 19:19:39,22.56,,,,,
1823,06/07/2023 19:24:39,22.39,,,,,
1824,06/07/2023 19:29:39,22.13,,,,,
1825,06/07/2023 19:34:39,21.96,,,,,
1826,06/07/2023 19:39:39,21.75,,,,,
1827,06/07/2023 19:44:39,21.62,,,,,
1828,06/07/2023 19:49:39,21.49,,,,,
1829,06/07/2023 19:54:39,21.40,,,,,
1830,06/07/2023 19:59:39,21.23,,,,,
1831,06/07/2023 20:04:39,21.10,,,,,
1832,06/07/2023 20:09:39,21.06,,,,,
1833,06/07/2023 20:14:39,20.93,,,,,
1834,06/07/2023 20:19:39,20.85,,,,,
1835,06/07/2023 20:24:39,20.80,,,,,
1836,06/07/2023 20:29:39,20.59,,,,,
1837,06/07/2023 20:34:39,20.55,,,,,
1838,06/07/2023 20:39:39,20.42,,,,,
1839,06/07/2023 20:44:39,20.25,,,,,
1840,06/07/2023 20:49:39,20.07,,,,,
1841,06/07/2023 20:54:39,19.99,,,,,
1842,06/07/2023 20:59:39,19.90,,,,,
1843,06/07/2023 21:04:39,19.77,,,,,
1844,06/07/2023 21:09:39,19.77,,,,,
1845,06/07/2023 21:14:39,19.65,,,,,
1846,06/07/2023 21:19:39,19.47,,,,,
1847,06/07/2023 21:24:39,19.35,,,,,
1848,06/07/2023 21:29:39,19.22,,,,,
1849,06/07/2023 21:34:39,19.09,,,,,
1850,06/07/2023 21:39:39,18.96,,,,,
1851,06/07/2023 21:44:39,18.79,,,,,
1852,06/07/2023 21:49:39,18.79,,,,,
1853,06/07/2023 21:54:39,18.66,,,,,
1854,06/07/2023 21:59:39,18.62,,,,,
1855,06/07/2023 22:04:39,18.49,,,,,
1856,06/07/2023 22:09:39,18.44,,,,,
1857,06/07/2023 22:14:39,18.40,,,,,
1858,06/07/2023 22:19:39,18.40,,,,,
1859,06/07/2023 22:24:39,18.40,,,,,
1860,06/07/2023 22:29:39,18.32,,,,,
1861,06/07/2023 22:34:39,18.27,,,,,
1862,06/07/2023 22:39:39,18.23,,,,,
1863,06/07/2023 22:44:39,18.23,,,,,
1864,06/07/2023 22:49:39,18.19,,,,,
1865,06/07/2023 22:54:39,18.10,,,,,
1866,06/07/2023 22:59:39,18.10,,,,,
1867,06/07/2023 23:04:39,17.97,,,,,
1868,06/07/2023 23:09:39,17.93,,,,,
1869,06/07/2023 23:14:39,17.97,,,,,
1870,06/07/2023 23:19:39,17.97,,,,,
1871,06/07/2023 23:24:39,17.97,,,,,
1872,06/07/2023 23:29:39,18.02,,,,,
1873,06/07/2023 23:34:39,17.93,,,,,
1874,06/07/2023 23:39:39,17.93,,,,,
1875,06/07/2023 23:44:39,17.89,,,,,
1876,06/07/2023 23:49:39,17.89,,,,,
1877,06/07/2023 23:54:39,17.84,,,,,
1878,06/07/2023 23:59:39,17.89,,,,,
1879,06/08/2023 00:04:39,17.93,,,,,
1880,06/08/2023 00:09:39,17.93,,,,,
1881,06/08/2023 00:14:39,17.80,,,,,
1882,06/08/2023 00:19:39,17.80,,,,,
1883,06/08/2023 00:24:39,17.67,,,,,
1884,06/08/2023 00:29:39,17.59,,,,,
1885,06/08/2023 00:34:39,17.41,,,,,
1886,06/08/2023 00:39:39,17.33,,,,,
1887,06/08/2023 00:44:39,17.20,,,,,
1888,06/08/2023 00:49:39,17.16,,,,,
1889,06/08/2023 00:54:39,17.11,,,,,
1890,06/08/2023 00:59:39,16.99,,,,,
1891,06/08/2023 01:04:39,16.90,,,,,
1892,06/08/2023 01:09:39,16.77,,,,,
1893,06/08/2023 01:14:39,16.60,,,,,
1894,06/08/2023 01:19:39,16.51,,,,,
1895,06/08/2023 01:24:39,16.43,,,,,
1896,06/08/2023 01:29:39,16.30,,,,,
1897,06/08/2023 01:34:39,16.21,,,,,
1898,06/08/2023 01:39:39,16.21,,,,,
1899,06/08/2023 01:44:39,16.17,,,,,
1900,06/08/2023 01:49:39,16.13,,,,,
1901,06/08/2023 01:54:39,16.04,,,,,
1902,06/08/2023 01:59:39,15.96,,,,,
1903,06/08/2023 02:04:39,15.91,,,,,
1904,06/08/2023 02:09:39,15.87,,,,,
1905,06/08/2023 02:14:39,15.83,,,,,
1906,06/08/2023 02:19:39,15.91,,,,,
1907,06/08/2023 02:24:39,15.91,,,,,
1908,06/08/2023 02:29:39,15.78,,,,,
1909,06/08/2023 02:34:39,15.74,,,,,
1910,06/08/2023 02:39:39,15.70,,,,,
1911,06/08/2023 02:44:39,15.70,,,,,
1912,06/08/2023 02:49:39,15.61,,,,,
1913,06/08/2023 02:54:39,15.57,,,,,
1914,06/08/2023 02:59:39,15.53,,,,,
1915,06/08/2023 03:04:39,15.48,,,,,
1916,06/08/2023 03:09:39,15.40,,,,,
1917,06/08/2023 03:14:39,15.40,,,,,
1918,06/08/2023 03:19:39,15.36,,,,,
1919,06/08/2023 03:24:39,15.27,,,,,
1920,06/08/2023 03:29:39,15.23,,,,,
1921,06/08/2023 03:34:39,15.14,,,,,
1922,06/08/2023 03:39:39,15.10,,,,,
1923,06/08/2023 03:44:39,15.01,,,,,
1924,06/08/2023 03:49:39,14.93,,,,,
1925,06/08/2023 03:54:39,14.84,,,,,
1926,06/08/2023 03:59:39,14.84,,,,,
1927,06/08/2023 04:04:39,14.75,,,,,
1928,06/08/2023 04:09:39,14.80,,,,,
1929,06/08/2023 04:14:39,14.71,,,,,
1930,06/08/2023 04:19:39,14.71,,,,,
1931,06/08/2023 04:24:39,14.63,,,,,
1932,06/08/2023 04:29:39,14.58,,,,,
1933,06/08/2023 04:34:39,14.54,,,,,
1934,06/08/2023 04:39:39,14.54,,,,,
1935,06/08/2023 04:44:39,14.41,,,,,
1936,06/08/2023 04:49:39,14.37,,,,,
1937,06/08/2023 04:54:39,14.37,,,,,
1938,06/08/2023 04:59:39,14.37,,,,,
1939,06/08/2023 05:04:39,14.37,,,,,
1940,06/08/2023 05:09:39,14.45,,,,,
1941,06/08/2023 05:14:39,14.41,,,,,
1942,06/08/2023 05:19:39,14.37,,,,,
1943,06/08/2023 05:24:39,14.50,,,,,
1944,06/08/2023 05:29:39,14.63,,,,,
1945,06/08/2023 05:34:39,14.67,,,,,
1946,06/08/2023 05:39:39,14.58,,,,,
1947,06/08/2023 05:44:39,14.54,,,,,
1948,06/08/2023 05:49:39,14.50,,,,,
1949,06/08/2023 05:54:39,14.58,,,,,
1950,06/08/2023 05:59:39,14.67,,,,,
1951,06/08/2023 06:04:39,14.67,,,,,
1952,06/08/2023 06:09:39,14.75,,,,,
1953,06/08/2023 06:14:39,14.80,,,,,
1954,06/08/2023 06:19:39,14.71,,,,,
1955,06/08/2023 06:24:39,14.67,,,,,
1956,06/08/2023 06:29:39,14.54,,,,,
1957,06/08/2023 06:34:39,14.58,,,,,
1958,06/08/2023 06:39:39,14.54,,,,,
1959,06/08/2023 06:44:39,14.63,,,,,
1960,06/08/2023 06:49:39,14.63,,,,,
1961,06/08/2023 06:54:39,14.71,,,,,
1962,06/08/2023 06:59:39,14.84,,,,,
1963,06/08/2023 07:04:39,15.18,,,,,
1964,06/08/2023 07:09:39,15.61,,,,,
1965,06/08/2023 07:14:39,16.04,,,,,
1966,06/08/2023 07:19:39,16.39,,,,,
1967,06/08/2023 07:24:39,16.60,,,,,
1968,06/08/2023 07:29:39,16.90,,,,,
1969,06/08/2023 07:34:39,17.16,,,,,
1970,06/08/2023 07:39:39,17.41,,,,,
1971,06/08/2023 07:44:39,17.59,,,,,
1972,06/08/2023 07:49:39,17.84,,,,,
1973,06/08/2023 07:54:39,18.06,,,,,
1974,06/08/2023 07:59:39,18.36,,,,,
1975,06/08/2023 08:04:39,18.66,,,,,
1976,06/08/2023 08:09:39,19.00,,,,,
1977,06/08/2023 08:14:39,19.17,,,,,
1978,06/08/2023 08:19:39,19.47,,,,,
1979,06/08/2023 08:24:39,19.82,,,,,
1980,06/08/2023 08:29:39,20.07,,,,,
1981,06/08/2023 08:34:39,20.20,,,,,
1982,06/08/2023 08:39:39,20.50,,,,,
1983,06/08/2023 08:44:39,20.76,,,,,
1984,06/08/2023 08:49:39,20.76,,,,,
1985,06/08/2023 08:54:39,21.10,,,,,
1986,06/08/2023 08:59:39,21.19,,,,,
1987,06/08/2023 09:04:39,21.53,,,,,
1988,06/08/2023 09:09:39,22.13,,,,,
1989,06/08/2023 09:14:39,22.52,,,,,
1990,06/08/2023 09:19:39,22.73,,,,,
1991,06/08/2023 09:24:39,23.16,,,,,
1992,06/08/2023 09:29:39,23.51,,,,,
1993,06/08/2023 09:34:39,23.38,,,,,
1994,06/08/2023 09:39:39,23.59,,,,,
1995,06/08/2023 09:44:39,23.76,,,,,
1996,06/08/2023 09:49:39,23.94,,,,,
1997,06/08/2023 09:54:39,24.19,,,,,
1998,06/08/2023 09:59:39,24.19,,,,,
1999,06/08/2023 10:04:39,24.32,,,,,
2000,06/08/2023 10:09:39,24.32,,,,,
2001,06/08/2023 10:14:39,24.75,,,,,
2002,06/08/2023 10:19:39,25.14,,,,,
2003,06/08/2023 10:24:39,25.52,,,,,
2004,06/08/2023 10:29:39,25.99,,,,,
2005,06/08/2023 10:34:39,26.08,,,,,
2006,06/08/2023 10:39:39,26.12,,,,,
2007,06/08/2023 10:44:39,25.87,,,,,
2008,06/08/2023 10:49:39,25.74,,,,,
2009,06/08/2023 10:54:39,25.74,,,,,
2010,06/08/2023 10:59:39,26.12,,,,,
2011,06/08/2023 11:04:39,26.30,,,,,
2012,06/08/2023 11:09:39,26.04,,,,,
2013,06/08/2023 11:14:39,26.47,,,,,
2014,06/08/2023 11:19:39,26.42,,,,,
2015,06/08/2023 11:24:39,26.68,,,,,
2016,06/08/2023 11:29:39,27.15,,,,,
2017,06/08/2023 11:34:39,27.24,,,,,
2018,06/08/2023 11:39:39,27.28,,,,,
2019,06/08/2023 11:44:39,27.37,,,,,
2020,06/08/2023 11:49:39,27.24,,,,,
2021,06/08/2023 11:54:39,27.37,,,,,
2022,06/08/2023 11:59:39,27.75,,,,,
2023,06/08/2023 12:04:39,27.97,,,,,
2024,06/08/2023 12:09:39,27.93,,,,,
2025,06/08/2023 12:14:39,27.67,,,,,
2026,06/08/2023 12:19:39,27.37,,,,,
2027,06/08/2023 12:24:39,27.07,,,,,
2028,06/08/2023 12:29:39,26.85,,,,,
2029,06/08/2023 12:34:39,26.60,,,,,
2030,06/08/2023 12:39:39,26.68,,,,,
2031,06/08/2023 12:44:39,26.68,,,,,
2032,06/08/2023 12:49:39,27.11,,,,,
2033,06/08/2023 12:54:39,27.15,,,,,
2034,06/08/2023 12:59:39,27.07,,,,,
2035,06/08/2023 13:04:39,27.11,,,,,
2036,06/08/2023 13:09:39,27.15,,,,,
2037,06/08/2023 13:14:39,27.15,,,,,
2038,06/08/2023 13:19:39,27.41,,,,,
2039,06/08/2023 13:24:39,27.50,,,,,
2040,06/08/2023 13:29:39,27.54,,,,,
2041,06/08/2023 13:34:39,27.50,,,,,
2042,06/08/2023 13:39:39,27.71,,,,,
2043,06/08/2023 13:44:39,27.75,,,,,
2044,06/08/2023 13:49:39,27.80,,,,,
2045,06/08/2023 13:54:39,27.88,,,,,
2046,06/08/2023 13:59:39,27.84,,,,,
2047,06/08/2023 14:04:39,27.93,,,,,
2048,06/08/2023 14:09:39,28.01,,,,,
2049,06/08/2023 14:14:39,28.01,,,,,
2050,06/08/2023 14:19:39,27.97,,,,,
2051,06/08/2023 14:24:39,28.10,,,,,
2052,06/08/2023 14:29:39,28.05,,,,,
2053,06/08/2023 14:34:39,28.05,,,,,
2054,06/08/2023 14:39:39,27.93,,,,,
2055,06/08/2023 14:44:39,27.88,,,,,
2056,06/08/2023 14:49:39,28.10,,,,,
2057,06/08/2023 14:54:39,28.27,,,,,
2058,06/08/2023 14:59:39,28.44,,,,,
2059,06/08/2023 15:04:39,28.31,,,,,
2060,06/08/2023 15:09:39,28.18,,,,,
2061,06/08/2023 15:14:39,28.48,,,,,
2062,06/08/2023 15:19:39,28.40,,,,,
2063,06/08/2023 15:24:39,28.44,,,,,
2064,06/08/2023 15:29:39,28.40,,,,,
2065,06/08/2023 15:34:39,28.31,,,,,
2066,06/08/2023 15:39:39,28.48,,,,,
2067,06/08/2023 15:44:39,28.53,,,,,
2068,06/08/2023 15:49:39,28.48,,,,,
2069,06/08/2023 15:54:39,28.31,,,,,
2070,06/08/2023 15:59:39,28.18,,,,,
2071,06/08/2023 16:04:39,28.44,,,,,
2072,06/08/2023 16:09:39,28.53,,,,,
2073,06/08/2023 16:14:39,28.31,,,,,
2074,06/08/2023 16:19:39,28.01,,,,,
2075,06/08/2023 16:24:39,27.93,,,,,
2076,06/08/2023 16:29:39,27.97,,,,,
2077,06/08/2023 16:34:39,28.01,,,,,
2078,06/08/2023 16:39:39,27.88,,,,,
2079,06/08/2023 16:44:39,27.88,,,,,
2080,06/08/2023 16:49:39,27.97,,,,,
2081,06/08/2023 16:54:39,28.14,,,,,
2082,06/08/2023 16:59:39,27.93,,,,,
2083,06/08/2023 17:04:39,27.67,,,,,
2084,06/08/2023 17:09:39,27.63,,,,,
2085,06/08/2023 17:14:39,27.58,,,,,
2086,06/08/2023 17:19:39,27.58,,,,,
2087,06/08/2023 17:24:39,27.67,,,,,
2088,06/08/2023 17:29:39,27.71,,,,,
2089,06/08/2023 17:34:39,27.67,,,,,
2090,06/08/2023 17:39:39,27.37,,,,,
2091,06/08/2023 17:44:39,27.11,,,,,
2092,06/08/2023 17:49:39,26.94,,,,,
2093,06/08/2023 17:54:39,26.94,,,,,
2094,06/08/2023 17:59:39,27.07,,,,,
